subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	877.960366	-420.000000	0.000000	30.000000	924.902339	0.000000	0.000000	0.000000	0	1.863158	435.395824	227.459611	-357.134989	-252.312148	226.662123	-358.206434	-246.441002	46.703354	0.000000	-420.000000	1	6.021158	0.070332	0.060383	227.060867	-357.670711	-249.376575	180.357513	357.670711	170.623425	358.206434	173.558998	204.687852	0	0	1	0	0
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	925.200894	-420.000000	0.000000	31.000000	971.830197	0.000000	0.000000	0.000000	0	1.843860	435.392503	227.339119	-357.139400	-252.333011	226.769949	-358.176464	-246.370127	46.703354	0.000000	-420.000000	1	6.079098	0.057940	0.003322	227.054534	-357.657932	-249.351569	180.351180	357.657932	170.648431	358.176464	173.629873	204.666989	0	0	1	0	0
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	972.050477	-420.000000	0.000000	32.000000	1019.159692	0.000000	0.000000	0.000000	0	1.863657	435.382398	227.418731	-357.155327	-252.347753	226.661320	-358.183360	-246.424121	46.703354	0.000000	-420.000000	1	6.059698	0.019400	0.010104	227.040026	-357.669343	-249.385937	180.336672	357.669343	170.614063	358.183360	173.575879	204.652247	0	0	1	0	0
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	1019.380828	-420.000000	0.000000	33.000000	1066.211592	0.000000	0.000000	0.000000	0	1.851583	435.370375	227.407107	-357.179891	-252.373498	226.542159	-358.219417	-246.448619	46.703354	0.000000	-420.000000	1	6.077249	0.017550	0.012023	226.974633	-357.699654	-249.411058	180.271279	357.699654	170.588942	358.219417	173.551381	204.626502	0	0	1	0	0
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	1066.422890	-420.000000	0.000000	34.000000	1113.074435	0.000000	0.000000	0.000000	0	1.819391	435.337524	227.286565	-357.155198	-252.360890	226.484194	-358.251936	-246.456721	46.703354	0.000000	-420.000000	1	6.058535	0.018713	0.032851	226.885380	-357.703567	-249.408806	180.182026	357.703567	170.591194	358.251936	173.543279	204.639110	0	0	1	0	0
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	1113.286588	-420.000000	0.000000	35.000000	1160.198193	0.000000	0.000000	0.000000	0	1.850028	435.370867	227.344277	-357.164094	-252.365083	226.638404	-358.206199	-246.429000	46.703354	0.000000	-420.000000	1	6.068057	0.009522	0.033343	226.991341	-357.685146	-249.397041	180.287987	357.685146	170.602959	358.206199	173.571000	204.634917	0	0	1	0	0
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	1160.419756	-420.000000	0.000000	36.000000	1207.087555	0.000000	0.000000	0.000000	0	1.833154	435.350203	227.252819	-357.150738	-252.383496	226.590338	-358.252842	-246.438425	46.703354	0.000000	-420.000000	1	6.082548	0.014490	0.020663	226.921578	-357.701790	-249.410960	180.218225	357.701790	170.589040	358.252842	173.561575	204.616504	0	0	1	0	0
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	1207.358307	-420.000000	0.000000	37.000000	1253.868274	0.000000	0.000000	0.000000	0	1.841583	435.302118	227.136319	-357.165582	-252.441414	226.490640	-358.279107	-246.483808	46.703354	0.000000	-420.000000	1	6.095072	0.012524	0.048085	226.813480	-357.722344	-249.462611	180.110126	357.722344	170.537389	358.279107	173.516192	204.558586	0	0	1	0	0
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	1254.080428	-420.000000	0.000000	38.000000	1301.509584	0.000000	0.000000	0.000000	0	1.856605	435.366469	227.299637	-357.161032	-252.413842	226.666251	-358.219272	-246.405929	46.703354	0.000000	-420.000000	1	6.133194	0.038122	0.064351	226.982944	-357.690152	-249.409886	180.279590	357.690152	170.590114	358.219272	173.594071	204.586158	0	0	1	0	0
nt	1	63.500000	82	2	28	8.000000	45.000000	0.462918	1301.720454	-420.000000	0.000000	39.000000	1348.793312	0.000000	0.000000	0.000000	0	1.843536	435.321713	227.222055	-357.156726	-252.414941	226.567350	-358.219830	-246.438948	46.703354	0.000000	-420.000000	1	6.105025	0.028169	0.044757	226.894703	-357.688278	-249.426945	180.191349	357.688278	170.573055	358.219830	173.561052	204.585059	0	0	1	0	0
