subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	974.123252	-420.000000	0.000000	30.000000	1020.929207	0.000000	0.000000	0.000000	0	1.492711	436.541708	225.206863	-357.231087	-250.434578	227.059251	-358.900976	-242.219130	46.703354	0.000000	-420.000000	0	8.585655	0.093191	0.021319	226.133057	-358.066032	-246.326854	179.429703	358.066032	173.673146	358.900976	177.780870	196.565422	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1021.241449	-420.000000	0.000000	31.000000	1068.050826	0.000000	0.000000	0.000000	0	1.498150	436.545250	225.206103	-357.231120	-250.437396	227.025509	-358.922183	-242.206654	46.703354	0.000000	-420.000000	0	8.597386	0.011732	0.003542	226.115806	-358.076651	-246.322025	179.412452	358.076651	173.677975	358.922183	177.793346	196.562604	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1068.281800	-420.000000	0.000000	32.000000	1115.190410	0.000000	0.000000	0.000000	0	1.483091	436.564077	225.238544	-357.244115	-250.458043	227.102821	-358.908082	-242.202474	46.703354	0.000000	-420.000000	0	8.625470	0.028083	0.018827	226.170683	-358.076099	-246.330259	179.467329	358.076099	173.669741	358.908082	177.797526	196.541957	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1115.413685	-420.000000	0.000000	33.000000	1161.970274	0.000000	0.000000	0.000000	0	1.499980	436.606132	225.282839	-357.240765	-250.451477	227.330632	-358.856673	-242.165999	46.703354	0.000000	-420.000000	0	8.686413	0.060943	0.042055	226.306735	-358.048719	-246.308738	179.603381	358.048719	173.691262	358.856673	177.834001	196.548523	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1162.182427	-420.000000	0.000000	34.000000	1208.920801	0.000000	0.000000	0.000000	0	1.489225	436.595308	225.328931	-357.235059	-250.442167	227.205225	-358.885657	-242.195707	46.703354	0.000000	-420.000000	0	8.616790	0.069623	0.010824	226.267078	-358.060358	-246.318937	179.563724	358.060358	173.681063	358.885657	177.804293	196.557833	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1209.132955	-420.000000	0.000000	35.000000	1256.425238	0.000000	0.000000	0.000000	0	1.479464	436.600757	225.347474	-357.239427	-250.455022	227.237104	-358.878227	-242.201276	46.703354	0.000000	-420.000000	0	8.624423	0.007634	0.005450	226.292289	-358.058827	-246.328149	179.588935	358.058827	173.671851	358.878227	177.798724	196.544978	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1256.637819	-420.000000	0.000000	36.000000	1303.501090	0.000000	0.000000	0.000000	0	1.481049	436.583481	225.223040	-357.249171	-250.469661	227.232253	-358.891021	-242.186300	46.703354	0.000000	-420.000000	0	8.680246	0.055823	0.017276	226.227647	-358.070096	-246.327981	179.524293	358.070096	173.672019	358.891021	177.813700	196.530339	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1303.722226	-420.000000	0.000000	37.000000	1350.024744	0.000000	0.000000	0.000000	0	1.487953	436.596510	225.314044	-357.248284	-250.457910	227.118675	-358.926369	-242.180262	46.703354	0.000000	-420.000000	0	8.636673	0.043573	0.013029	226.216360	-358.087327	-246.319086	179.513006	358.087327	173.680914	358.926369	177.819738	196.542090	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1350.237325	-420.000000	0.000000	38.000000	1397.198974	0.000000	0.000000	0.000000	0	1.500684	436.567778	225.167533	-357.227726	-250.439176	227.204253	-358.901140	-242.186069	46.703354	0.000000	-420.000000	0	8.663851	0.027178	0.028732	226.185893	-358.064433	-246.312622	179.482539	358.064433	173.687378	358.901140	177.813931	196.560824	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1397.409417	-420.000000	0.000000	39.000000	1444.282953	0.000000	0.000000	0.000000	0	1.510854	436.620846	225.279000	-357.239981	-250.449276	227.376159	-358.861141	-242.144929	46.703354	0.000000	-420.000000	0	8.717134	0.053282	0.053068	226.327579	-358.050561	-246.297103	179.624225	358.050561	173.702897	358.861141	177.855071	196.550724	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1444.548145	-420.000000	0.000000	40.000000	1491.588923	0.000000	0.000000	0.000000	0	1.487382	436.585357	225.225751	-357.253096	-250.464010	227.146233	-358.927626	-242.179976	46.703354	0.000000	-420.000000	0	8.667036	0.050097	0.035488	226.185992	-358.090361	-246.321993	179.482638	358.090361	173.678007	358.927626	177.820024	196.535990	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1491.828452	-420.000000	0.000000	41.000000	1537.906412	0.000000	0.000000	0.000000	0	1.498850	436.640834	225.391505	-357.250487	-250.462481	227.303298	-358.888222	-242.149715	46.703354	0.000000	-420.000000	0	8.685575	0.018538	0.055477	226.347402	-358.069355	-246.306098	179.644048	358.069355	173.693902	358.888222	177.850285	196.537519	0	0	1	0	0
nt	1	63.500000	12	1	46	8.000000	35.000000	0.759151	1538.117282	-420.000000	0.000000	42.000000	1585.594772	0.000000	0.000000	0.000000	0	1.482079	436.603199	225.308233	-357.250536	-250.469330	227.264908	-358.875692	-242.180541	46.703354	0.000000	-420.000000	0	8.670279	0.015296	0.037635	226.286571	-358.063114	-246.324935	179.583217	358.063114	173.675065	358.875692	177.819459	196.530670	0	0	1	0	0
