subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	885.640667	-420.000000	0.000000	30.000000	932.604882	0.000000	0.000000	0.000000	0	1.682968	435.778751	223.320237	-357.621311	-251.868188	226.235551	-358.807406	-242.443793	46.703354	0.000000	-420.000000	0	9.936050	0.041440	0.024073	224.777894	-358.214359	-247.155991	178.074540	358.214359	172.844009	358.807406	177.556207	205.131812	0	0	1	0	0
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	933.012936	-420.000000	0.000000	31.000000	980.127711	0.000000	0.000000	0.000000	0	1.562253	435.818887	223.406461	-357.597148	-251.807043	226.470548	-358.718925	-242.400219	46.703354	0.000000	-420.000000	0	9.956674	0.020624	0.040136	224.938505	-358.158036	-247.103631	178.235151	358.158036	172.896369	358.718925	177.599781	205.192957	0	0	1	0	0
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	980.350130	-420.000000	0.000000	32.000000	1026.706115	0.000000	0.000000	0.000000	0	1.638564	435.793658	223.379392	-357.592350	-251.803284	226.306286	-358.775399	-242.441029	46.703354	0.000000	-420.000000	0	9.880188	0.076486	0.025229	224.842839	-358.183874	-247.122157	178.139485	358.183874	172.877843	358.775399	177.558971	205.196716	0	0	1	0	0
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	1026.919979	-420.000000	0.000000	33.000000	1073.758442	0.000000	0.000000	0.000000	0	1.625387	435.800994	223.407841	-357.598038	-251.808140	226.303645	-358.777402	-242.441718	46.703354	0.000000	-420.000000	0	9.874535	0.005653	0.007336	224.855743	-358.187720	-247.124929	178.152389	358.187720	172.875071	358.777402	177.558282	205.191860	0	0	1	0	0
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	1073.971023	-420.000000	0.000000	34.000000	1120.906580	0.000000	0.000000	0.000000	0	1.665866	435.776029	223.286079	-357.598286	-251.830405	226.332265	-358.768525	-242.431468	46.703354	0.000000	-420.000000	0	9.949307	0.074772	0.024965	224.809172	-358.183406	-247.130937	178.105818	358.183406	172.869063	358.768525	177.568532	205.169595	0	0	1	0	0
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	1121.119589	-420.000000	0.000000	35.000000	1168.054291	0.000000	0.000000	0.000000	0	1.565709	435.834538	223.450577	-357.613156	-251.808131	226.422252	-358.736153	-242.384769	46.703354	0.000000	-420.000000	0	9.944431	0.004876	0.058509	224.936414	-358.174654	-247.096450	178.233060	358.174654	172.903550	358.736153	177.615231	205.191869	0	0	1	0	0
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	1168.266017	-420.000000	0.000000	36.000000	1215.443241	0.000000	0.000000	0.000000	0	1.554086	435.846411	223.409145	-357.585550	-251.776204	226.557171	-358.691510	-242.303582	46.703354	0.000000	-420.000000	0	10.043096	0.098665	0.011873	224.983158	-358.138530	-247.039893	178.279804	358.138530	172.960107	358.691510	177.696418	205.223796	0	0	1	0	0
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	1215.655822	-420.000000	0.000000	37.000000	1262.286408	0.000000	0.000000	0.000000	0	1.601004	435.821383	223.424596	-357.597712	-251.793486	226.379921	-358.743881	-242.379336	46.703354	0.000000	-420.000000	0	9.933473	0.109624	0.025028	224.902258	-358.170796	-247.086411	178.198904	358.170796	172.913589	358.743881	177.620664	205.206514	0	0	1	0	0
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	1262.498562	-420.000000	0.000000	38.000000	1309.647128	0.000000	0.000000	0.000000	0	1.658170	435.799756	223.399750	-357.604395	-251.802724	226.250308	-358.785852	-242.420759	46.703354	0.000000	-420.000000	0	9.876375	0.057097	0.021627	224.825029	-358.195123	-247.111741	178.121675	358.195123	172.888259	358.785852	177.579241	205.197276	0	0	1	0	0
nt	1	63.500000	30	1	32	8.000000	45.000000	0.700867	1309.860137	-420.000000	0.000000	39.000000	1356.609632	0.000000	0.000000	0.000000	0	1.641216	435.825768	223.410227	-357.586839	-251.752077	226.342004	-358.754620	-242.344491	46.703354	0.000000	-420.000000	0	9.922787	0.046412	0.026012	224.876115	-358.170730	-247.048284	178.172761	358.170730	172.951716	358.754620	177.655509	205.247923	0	0	1	0	0
