subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	894.828714	-420.000000	0.000000	30.000000	941.939212	0.000000	0.000000	0.000000	0	0.874289	433.665948	225.322551	-355.276008	-253.333614	226.228257	-357.536223	-246.805219	46.430954	0.000000	-420.000000	0	6.967698	0.097961	0.017731	225.775404	-356.406116	-250.069417	179.344450	356.406116	169.930583	357.536223	173.194781	193.666386	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	942.245038	-420.000000	0.000000	31.000000	989.191289	0.000000	0.000000	0.000000	0	0.871484	433.668565	225.322875	-355.253976	-253.300272	226.297977	-357.510153	-246.798250	46.430954	0.000000	-420.000000	0	6.951075	0.016623	0.002618	225.810426	-356.382065	-250.049261	179.379472	356.382065	169.950739	357.510153	173.201750	193.699728	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	989.409003	-420.000000	0.000000	32.000000	1036.384766	0.000000	0.000000	0.000000	0	0.862568	433.623431	225.218335	-355.256047	-253.352430	226.177326	-357.551555	-246.829984	46.430954	0.000000	-420.000000	0	6.980782	0.029707	0.045134	225.697831	-356.403801	-250.091207	179.266877	356.403801	169.908793	357.551555	173.170016	193.647570	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	1036.593498	-420.000000	0.000000	33.000000	1083.078229	0.000000	0.000000	0.000000	0	0.886549	433.702596	225.445498	-355.289116	-253.297479	226.233064	-357.527766	-246.798905	46.430954	0.000000	-420.000000	0	6.918330	0.062452	0.079164	225.839281	-356.408441	-250.048192	179.408327	356.408441	169.951808	357.527766	173.201095	193.702521	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	1083.289954	-420.000000	0.000000	34.000000	1130.091632	0.000000	0.000000	0.000000	0	0.875259	433.670124	225.324814	-355.299220	-253.358034	226.214612	-357.531853	-246.786990	46.430954	0.000000	-420.000000	0	6.996786	0.078456	0.032472	225.769713	-356.415536	-250.072512	179.338759	356.415536	169.927488	357.531853	173.213010	193.641966	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	1130.309774	-420.000000	0.000000	35.000000	1177.647824	0.000000	0.000000	0.000000	0	0.831744	433.673858	225.304228	-355.273315	-253.308102	226.195861	-357.549808	-246.759683	46.430954	0.000000	-420.000000	0	6.989938	0.006849	0.003734	225.750045	-356.411562	-250.033893	179.319091	356.411562	169.966107	357.549808	173.240317	193.691898	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	1177.855700	-420.000000	0.000000	36.000000	1224.456346	0.000000	0.000000	0.000000	0	0.846142	433.638440	225.218529	-355.269915	-253.333701	226.215760	-357.530543	-246.797882	46.430954	0.000000	-420.000000	0	6.987263	0.002675	0.035418	225.717144	-356.400229	-250.065791	179.286190	356.400229	169.934209	357.530543	173.202118	193.666299	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	1224.665505	-420.000000	0.000000	37.000000	1271.607906	0.000000	0.000000	0.000000	0	0.861768	433.678644	225.369178	-355.280513	-253.298114	226.183006	-357.547521	-246.810514	46.430954	0.000000	-420.000000	0	6.920303	0.066960	0.040203	225.776092	-356.414017	-250.054314	179.345138	356.414017	169.945686	357.547521	173.189486	193.701886	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	1271.816210	-420.000000	0.000000	38.000000	1318.672209	0.000000	0.000000	0.000000	0	0.865554	433.670355	225.257171	-355.290715	-253.349619	226.330638	-357.495959	-246.752170	46.430954	0.000000	-420.000000	0	7.038591	0.118288	0.008288	225.793904	-356.393337	-250.050895	179.362950	356.393337	169.949105	357.495959	173.247830	193.650381	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	1318.880941	-420.000000	0.000000	39.000000	1364.988415	0.000000	0.000000	0.000000	0	0.893740	433.660544	225.363939	-355.313468	-253.346189	226.054574	-357.595662	-246.883885	46.430954	0.000000	-420.000000	0	6.888162	0.150429	0.009811	225.709257	-356.454565	-250.115037	179.278303	356.454565	169.884963	357.595662	173.116115	193.653811	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	1365.278843	-420.000000	0.000000	40.000000	1413.200315	0.000000	0.000000	0.000000	0	0.862163	433.618513	225.183284	-355.274988	-253.353389	226.158335	-357.556060	-246.846298	46.430954	0.000000	-420.000000	0	6.963925	0.075763	0.042031	225.670810	-356.415524	-250.099844	179.239856	356.415524	169.900156	357.556060	173.153702	193.646611	0	0	1	0	0
nt	2	63.500000	92	3	50	8.000000	35.000000	0.247713	1413.412469	-420.000000	0.000000	41.000000	1459.826624	0.000000	0.000000	0.000000	0	0.918120	433.706671	225.537424	-355.327232	-253.301415	226.066833	-357.586051	-246.897933	46.430954	0.000000	-420.000000	0	6.810809	0.153116	0.088158	225.802129	-356.456641	-250.099674	179.371175	356.456641	169.900326	357.586051	173.102067	193.698585	0	0	1	0	0
