subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	881.394602	-420.000000	0.000000	30.000000	928.825041	0.000000	0.000000	0.000000	0	1.600573	432.887293	225.035075	-355.412728	-252.763487	224.190981	-357.264566	-248.619763	46.430954	0.000000	-420.000000	0	4.616519	0.008908	0.030894	224.613028	-356.338647	-250.691625	178.182074	356.338647	169.308375	357.264566	171.380237	184.236513	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	929.180056	-420.000000	0.000000	31.000000	975.899183	0.000000	0.000000	0.000000	0	1.629244	432.827986	224.782345	-355.356038	-252.826337	224.373516	-357.223842	-248.581292	46.430954	0.000000	-420.000000	0	4.655775	0.039256	0.059308	224.577931	-356.289940	-250.703814	178.146977	356.289940	169.296186	357.223842	171.418708	184.173663	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	976.124168	-420.000000	0.000000	32.000000	1022.990005	0.000000	0.000000	0.000000	0	1.984540	432.670182	224.587861	-355.388194	-253.069434	223.918046	-357.337757	-248.769344	46.430954	0.000000	-420.000000	0	4.768671	0.112896	0.157803	224.252954	-356.362976	-250.919389	177.822000	356.362976	169.080611	357.337757	171.230656	183.930566	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1023.212424	-420.000000	0.000000	33.000000	1070.102642	0.000000	0.000000	0.000000	0	2.221972	432.497843	224.792810	-355.230846	-253.092299	223.336805	-357.413507	-249.060962	46.430954	0.000000	-420.000000	0	4.809952	0.041282	0.172339	224.064808	-356.322177	-251.076630	177.633854	356.322177	168.923370	357.413507	170.939038	183.907701	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1070.320784	-420.000000	0.000000	34.000000	1116.601916	0.000000	0.000000	0.000000	0	2.445660	432.344747	224.544577	-355.194419	-253.241248	223.195296	-357.397777	-249.176299	46.430954	0.000000	-420.000000	0	4.816550	0.006598	0.153096	223.869937	-356.296098	-251.208774	177.438983	356.296098	168.791226	357.397777	170.823701	183.758752	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1116.811075	-420.000000	0.000000	35.000000	1163.907886	0.000000	0.000000	0.000000	0	2.379598	432.388936	224.673199	-355.189018	-253.158917	223.154943	-357.419883	-249.160323	46.430954	0.000000	-420.000000	0	4.823962	0.007412	0.044189	223.914071	-356.304451	-251.159620	177.483117	356.304451	168.840380	357.419883	170.839677	183.841083	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1164.123889	-420.000000	0.000000	36.000000	1211.021378	0.000000	0.000000	0.000000	0	2.301502	432.436874	224.735297	-355.182636	-253.082968	223.213854	-357.433256	-249.132720	46.430954	0.000000	-420.000000	0	4.794219	0.029743	0.047938	223.974576	-356.307946	-251.107844	177.543622	356.307946	168.892156	357.433256	170.867280	183.917032	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1211.229255	-420.000000	0.000000	37.000000	1258.205874	0.000000	0.000000	0.000000	0	2.156156	432.532222	224.802556	-355.234004	-253.098661	223.478146	-357.393128	-249.001139	46.430954	0.000000	-420.000000	0	4.817216	0.022997	0.095348	224.140351	-356.313566	-251.049900	177.709397	356.313566	168.950100	357.393128	170.998861	183.901339	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1258.413322	-420.000000	0.000000	38.000000	1305.356151	0.000000	0.000000	0.000000	0	1.924794	432.624629	224.850445	-355.215967	-253.008908	223.866760	-357.289990	-248.821688	46.430954	0.000000	-420.000000	0	4.775145	0.042070	0.092406	224.358602	-356.252979	-250.915298	177.927648	356.252979	169.084702	357.289990	171.178312	183.991092	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1305.563172	-420.000000	0.000000	39.000000	1352.314377	0.000000	0.000000	0.000000	0	1.955515	432.597068	224.514295	-355.285804	-253.064083	224.050153	-357.216666	-248.739487	46.430954	0.000000	-420.000000	0	4.758759	0.016386	0.027561	224.282224	-356.251235	-250.901785	177.851270	356.251235	169.098215	357.216666	171.260513	183.935917	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1352.663832	-420.000000	0.000000	40.000000	1399.547634	0.000000	0.000000	0.000000	0	2.079348	432.558144	224.361640	-355.335178	-253.075720	223.855830	-357.273277	-248.785544	46.430954	0.000000	-420.000000	0	4.734732	0.024027	0.038924	224.108735	-356.304227	-250.930632	177.677781	356.304227	169.069368	357.273277	171.214456	183.924280	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1399.769625	-420.000000	0.000000	41.000000	1446.496450	0.000000	0.000000	0.000000	0	2.140677	432.527071	224.469028	-355.302565	-252.905095	223.425800	-357.338907	-248.845847	46.430954	0.000000	-420.000000	0	4.659668	0.075064	0.031073	223.947414	-356.320736	-250.875471	177.516460	356.320736	169.124529	357.338907	171.154153	184.094905	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1446.704755	-420.000000	0.000000	42.000000	1493.230119	0.000000	0.000000	0.000000	0	2.079239	432.590599	224.725640	-355.331199	-252.808901	223.210399	-357.382838	-248.813247	46.430954	0.000000	-420.000000	0	4.740299	0.080631	0.063528	223.968019	-356.357018	-250.811074	177.537065	356.357018	169.188926	357.382838	171.186753	184.191099	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1493.437140	-420.000000	0.000000	43.000000	1540.613509	0.000000	0.000000	0.000000	0	2.078962	432.544285	224.560598	-355.259841	-252.833890	223.332478	-357.343012	-248.745843	46.430954	0.000000	-420.000000	0	4.749738	0.009439	0.046315	223.946538	-356.301426	-250.789867	177.515584	356.301426	169.210133	357.343012	171.254157	184.166110	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1540.825235	-420.000000	0.000000	44.000000	1587.715880	0.000000	0.000000	0.000000	0	2.085473	432.395423	224.668285	-355.086664	-253.009460	223.531910	-357.119942	-248.819491	46.430954	0.000000	-420.000000	0	4.793893	0.044155	0.148862	224.100098	-356.103303	-250.914476	177.669144	356.103303	169.085524	357.119942	171.180509	183.990540	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1587.923756	-420.000000	0.000000	45.000000	1634.750243	0.000000	0.000000	0.000000	0	3.091414	431.403078	224.072582	-354.472836	-253.911488	223.572268	-356.447097	-249.701271	46.430954	0.000000	-420.000000	0	4.676959	0.116933	0.992345	223.822425	-355.459966	-251.806380	177.391471	355.459966	168.193620	356.447097	170.298729	183.088512	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1634.955980	-420.000000	0.000000	46.000000	1682.248691	1670.799669	0.000000	0.000000	0	6.937546	427.950993	224.037497	-352.156157	-257.151858	223.936605	-353.251855	-252.904091	46.430954	0.000000	-420.000000	0	4.387968	0.288992	3.452085	223.987051	-352.704006	-255.027974	177.556097	352.704006	164.972026	353.251855	167.095909	179.848142	0	0	1	0	0
nt	2	63.500000	84	1	5	8.000000	25.000000	0.768288	1682.478382	-420.000000	0.000000	47.000000	1729.355340	1670.799669	0.000000	0.000000	0	14.270837	420.742876	222.627580	-346.231952	-261.275920	222.504464	-347.248033	-257.648495	46.430954	0.000000	-420.000000	0	3.769057	0.618911	7.208118	222.566022	-346.739993	-259.462207	176.135068	346.739993	160.537793	347.248033	162.351505	175.724080	0	0	1	0	0
