subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	883.605105	-420.000000	0.000000	30.000000	930.910648	0.000000	0.000000	0.000000	0	2.139470	434.318796	222.314033	-355.392237	-252.001685	225.785505	-358.489777	-243.455192	46.430954	0.000000	-420.000000	0	9.730797	0.105352	0.069158	224.049769	-356.941007	-247.728439	177.618815	356.941007	172.271561	358.489777	176.544808	204.998315	0	0	1	0	0
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	931.221607	-420.000000	0.000000	31.000000	977.934317	0.000000	0.000000	0.000000	0	2.202146	434.266805	222.222108	-355.315515	-251.956602	225.671402	-358.542250	-243.499811	46.430954	0.000000	-420.000000	0	9.686421	0.044375	0.051991	223.946755	-356.928882	-247.728206	177.515801	356.928882	172.271794	358.542250	176.500189	205.043398	0	0	1	0	0
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	978.154598	-420.000000	0.000000	32.000000	1024.818119	0.000000	0.000000	0.000000	0	2.115527	434.342954	222.349019	-355.396997	-252.008027	225.843934	-358.492276	-243.438408	46.430954	0.000000	-420.000000	0	9.758768	0.072346	0.076149	224.096477	-356.944636	-247.723217	177.665523	356.944636	172.276783	358.492276	176.561592	204.991973	0	0	1	0	0
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	1025.028134	-420.000000	0.000000	33.000000	1071.847349	0.000000	0.000000	0.000000	0	2.151013	434.348478	222.347873	-355.371626	-251.967725	225.799929	-358.526961	-243.423596	46.430954	0.000000	-420.000000	0	9.740378	0.018390	0.005524	224.073901	-356.949293	-247.695660	177.642947	356.949293	172.304340	358.526961	176.576404	205.032275	0	0	1	0	0
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	1072.086021	-420.000000	0.000000	34.000000	1119.329543	0.000000	0.000000	0.000000	0	2.160296	434.370125	222.432464	-355.373865	-251.921781	225.727294	-358.561472	-243.448863	46.430954	0.000000	-420.000000	0	9.633643	0.106735	0.021647	224.079879	-356.967668	-247.685322	177.648925	356.967668	172.314678	358.561472	176.551137	205.078219	0	0	1	0	0
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	1119.548541	-420.000000	0.000000	35.000000	1165.651309	0.000000	0.000000	0.000000	0	2.152540	434.347460	222.336375	-355.349928	-251.940615	225.820179	-358.533650	-243.433770	46.430954	0.000000	-420.000000	0	9.728278	0.094635	0.022665	224.078277	-356.941789	-247.687193	177.647323	356.941789	172.312807	358.533650	176.566230	205.059385	0	0	1	0	0
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	1165.859613	-420.000000	0.000000	36.000000	1212.647604	0.000000	0.000000	0.000000	0	2.120119	434.384154	222.411683	-355.413756	-251.978009	225.842588	-358.524637	-243.425690	46.430954	0.000000	-420.000000	0	9.725783	0.002495	0.036694	224.127136	-356.969197	-247.701850	177.696182	356.969197	172.298150	358.524637	176.574310	205.021991	0	0	1	0	0
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	1212.856336	-420.000000	0.000000	37.000000	1260.177704	0.000000	0.000000	0.000000	0	2.138540	434.341006	222.236915	-355.366998	-252.010333	225.936149	-358.501622	-243.382624	46.430954	0.000000	-420.000000	0	9.896845	0.171063	0.043147	224.086532	-356.934310	-247.696478	177.655578	356.934310	172.303522	358.501622	176.617376	204.989667	0	0	1	0	0
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	1260.385581	-420.000000	0.000000	38.000000	1306.980238	0.000000	0.000000	0.000000	0	2.150307	434.386836	222.443590	-355.394085	-251.944787	225.750026	-358.570354	-243.436801	46.430954	0.000000	-420.000000	0	9.664731	0.232114	0.045829	224.096808	-356.982219	-247.690794	177.665854	356.982219	172.309206	358.570354	176.563199	205.055213	0	0	1	0	0
nt	2	63.500000	65	1	35	8.000000	45.000000	0.798944	1307.188114	-420.000000	0.000000	39.000000	1354.636518	0.000000	0.000000	0.000000	0	2.139699	434.416678	222.467219	-355.413907	-251.957384	225.815814	-358.560200	-243.385975	46.430954	0.000000	-420.000000	0	9.725292	0.060561	0.029843	224.141516	-356.987054	-247.671679	177.710562	356.987054	172.328321	358.560200	176.614025	205.042616	0	0	1	0	0
