subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	886.528633	-420.000000	0.000000	30.000000	933.948807	0.000000	0.000000	0.000000	0	5.204182	430.911740	221.136609	-355.144953	-256.362443	223.608032	-357.647292	-250.702926	46.430954	0.000000	-420.000000	0	6.663315	0.103949	0.063815	222.372320	-356.396123	-253.532685	175.941366	356.396123	166.467315	357.647292	169.297074	200.637557	0	0	1	0	0
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	934.445828	-420.000000	0.000000	31.000000	980.567417	0.000000	0.000000	0.000000	0	5.266671	430.854905	220.990346	-355.149478	-256.481790	223.694489	-357.586842	-250.694891	46.430954	0.000000	-420.000000	0	6.836764	0.173449	0.056835	222.342418	-356.368160	-253.588340	175.911464	356.368160	166.411660	357.586842	169.305109	200.518210	0	0	1	0	0
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	980.784703	-420.000000	0.000000	32.000000	1027.584670	0.000000	0.000000	0.000000	0	5.227639	430.833208	221.001006	-355.092219	-256.397291	223.749454	-357.536216	-250.730101	46.430954	0.000000	-420.000000	0	6.756044	0.080720	0.021697	222.375230	-356.314217	-253.563696	175.944276	356.314217	166.436304	357.536216	169.269899	200.602709	0	0	1	0	0
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	1027.804950	-420.000000	0.000000	33.000000	1075.027086	0.000000	0.000000	0.000000	0	5.165335	430.878808	221.105796	-355.143190	-256.382999	223.816238	-357.495652	-250.712003	46.430954	0.000000	-420.000000	0	6.711242	0.044803	0.045601	222.461017	-356.319421	-253.547501	176.030063	356.319421	166.452499	357.495652	169.287997	200.617001	0	0	1	0	0
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	1075.240523	-420.000000	0.000000	34.000000	1121.886507	0.000000	0.000000	0.000000	0	5.157550	430.860525	221.058722	-355.095388	-256.320886	223.769429	-357.506096	-250.689537	46.430954	0.000000	-420.000000	0	6.698622	0.012620	0.018283	222.414076	-356.300742	-253.505212	175.983122	356.300742	166.494788	357.506096	169.310463	200.679114	0	0	1	0	0
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	1122.110637	-420.000000	0.000000	35.000000	1169.082551	0.000000	0.000000	0.000000	0	5.123738	430.870447	221.054087	-355.099067	-256.333564	223.868329	-357.471932	-250.659922	46.430954	0.000000	-420.000000	0	6.763184	0.064562	0.009922	222.461208	-356.285500	-253.496743	176.030254	356.285500	166.503257	357.471932	169.340078	200.666436	0	0	1	0	0
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	1169.291711	-420.000000	0.000000	36.000000	1216.039495	0.000000	0.000000	0.000000	0	5.098491	430.890417	221.139146	-355.134558	-256.326171	223.892585	-357.437229	-250.681233	46.430954	0.000000	-420.000000	0	6.689473	0.073712	0.019970	222.515865	-356.285894	-253.503702	176.084911	356.285894	166.496298	357.437229	169.318767	200.673829	0	0	1	0	0
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	1216.248654	-420.000000	0.000000	37.000000	1263.420318	0.000000	0.000000	0.000000	0	5.108028	430.883558	221.143999	-355.118971	-256.353525	223.897853	-357.445162	-250.683702	46.430954	0.000000	-420.000000	0	6.718763	0.029290	0.006858	222.520926	-356.282066	-253.518614	176.089972	356.282066	166.481386	357.445162	169.316298	200.646475	0	0	1	0	0
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	1263.633327	-420.000000	0.000000	38.000000	1310.721155	0.000000	0.000000	0.000000	0	5.034597	430.939207	221.414155	-355.140410	-256.339486	223.886954	-357.428074	-250.693301	46.430954	0.000000	-420.000000	0	6.574766	0.143997	0.055648	222.650554	-356.284242	-253.516394	176.219600	356.284242	166.483606	357.428074	169.306699	200.660514	0	0	1	0	0
nt	2	63.500000	74	2	22	8.000000	45.000000	0.531869	1310.928604	-420.000000	0.000000	39.000000	1357.728143	0.000000	0.000000	0.000000	0	4.871850	431.047232	221.934346	-355.124526	-256.236278	223.883224	-357.419916	-250.732817	46.430954	0.000000	-420.000000	0	6.273358	0.301408	0.108025	222.908785	-356.272221	-253.484547	176.477831	356.272221	166.515453	357.419916	169.267183	200.763722	0	0	1	0	0
