subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	881.938673	-420.000000	0.000000	30.000000	928.951221	0.000000	0.000000	0.000000	0	1.196794	436.708110	226.325916	-357.484182	-251.786356	228.611360	-358.788291	-243.097304	46.703354	0.000000	-420.000000	0	9.078743	0.095331	0.028403	227.468638	-358.136236	-247.441830	180.765284	358.136236	172.558170	358.788291	176.902696	185.213644	0	0	1	0	0
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	929.260469	-420.000000	0.000000	31.000000	976.273018	0.000000	0.000000	0.000000	0	1.338276	436.772734	226.524272	-357.503181	-251.775486	228.697563	-358.762893	-243.065984	46.703354	0.000000	-420.000000	0	9.064518	0.014225	0.064624	227.610917	-358.133037	-247.420735	180.907563	358.133037	172.579265	358.762893	176.934016	185.224514	0	0	1	0	0
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	976.495865	-420.000000	0.000000	32.000000	1022.969902	0.000000	0.000000	0.000000	0	1.148431	436.677732	226.264333	-357.475716	-251.798786	228.581629	-358.788377	-243.125599	46.703354	0.000000	-420.000000	0	9.072878	0.008360	0.095002	227.422981	-358.132047	-247.462193	180.719627	358.132047	172.537807	358.788377	176.874401	185.201214	0	0	1	0	0
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	1023.182483	-420.000000	0.000000	33.000000	1070.130872	0.000000	0.000000	0.000000	0	1.199338	436.723520	226.412016	-357.489408	-251.779805	228.537807	-358.817627	-243.110734	46.703354	0.000000	-420.000000	0	9.024186	0.048692	0.045789	227.474911	-358.153518	-247.445270	180.771557	358.153518	172.554730	358.817627	176.889266	185.220195	0	0	1	0	0
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	1070.343454	-420.000000	0.000000	34.000000	1117.823937	0.000000	0.000000	0.000000	0	1.112962	436.672911	226.265338	-357.480649	-251.792837	228.512131	-358.809747	-243.138814	46.703354	0.000000	-420.000000	0	9.039176	0.014990	0.050609	227.388734	-358.145198	-247.465825	180.685381	358.145198	172.534175	358.809747	176.861186	185.207163	0	0	1	0	0
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	1118.047212	-420.000000	0.000000	35.000000	1164.217990	0.000000	0.000000	0.000000	0	1.228694	436.716449	226.272555	-357.491835	-251.816286	228.714991	-358.755028	-243.024684	46.703354	0.000000	-420.000000	0	9.211591	0.172415	0.043538	227.493773	-358.123431	-247.420485	180.790419	358.123431	172.579515	358.755028	176.975316	185.183714	0	0	1	0	0
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	1164.430999	-420.000000	0.000000	36.000000	1211.216423	0.000000	0.000000	0.000000	0	1.351465	436.755691	226.453227	-357.485412	-251.760737	228.775376	-358.717120	-243.042240	46.703354	0.000000	-420.000000	0	9.106134	0.105457	0.039242	227.614301	-358.101266	-247.401488	180.910948	358.101266	172.598512	358.717120	176.957760	185.239263	0	0	1	0	0
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	1211.428576	-420.000000	0.000000	37.000000	1258.592113	0.000000	0.000000	0.000000	0	1.141653	436.701509	226.356650	-357.479620	-251.761824	228.469662	-358.832367	-243.121036	46.703354	0.000000	-420.000000	0	8.997665	0.108469	0.054182	227.413156	-358.155993	-247.441430	180.709802	358.155993	172.558570	358.832367	176.878964	185.238176	0	0	1	0	0
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	1258.804267	-420.000000	0.000000	38.000000	1306.088850	0.000000	0.000000	0.000000	0	1.305718	436.748692	226.404662	-357.478203	-251.746073	228.724630	-358.747777	-243.036899	46.703354	0.000000	-420.000000	0	9.101856	0.104191	0.047183	227.564646	-358.112990	-247.391486	180.861292	358.112990	172.608514	358.747777	176.963101	185.253927	0	0	1	0	0
nt	1	63.500000	62	1	24	8.000000	25.000000	0.716904	1306.302287	-420.000000	0.000000	39.000000	1352.887106	0.000000	0.000000	0.000000	0	1.282133	436.742610	226.401716	-357.496466	-251.778446	228.694897	-358.752253	-243.048245	46.703354	0.000000	-420.000000	0	9.113292	0.011436	0.006082	227.548306	-358.124360	-247.413346	180.844952	358.124360	172.586654	358.752253	176.951755	185.221554	0	0	1	0	0
