subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	887.957248	-420.000000	0.000000	30.000000	935.272628	0.000000	0.000000	0.000000	0	2.199225	436.069113	227.482188	-357.407827	-252.634269	228.809393	-357.997269	-245.115528	46.703354	0.000000	-420.000000	0	7.657700	0.128825	0.004648	228.145790	-357.702548	-248.874899	181.442437	357.702548	171.125101	357.997269	174.884472	184.365731	0	0	1	0	0
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	935.664428	-420.000000	0.000000	31.000000	982.346342	0.000000	0.000000	0.000000	0	2.180494	436.056839	227.414524	-357.429339	-252.667308	228.808673	-358.006016	-245.135797	46.703354	0.000000	-420.000000	0	7.681137	0.023437	0.012274	228.111598	-357.717678	-248.901553	181.408245	357.717678	171.098447	358.006016	174.864203	184.332692	0	0	1	0	0
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	982.567477	-420.000000	0.000000	32.000000	1029.201058	0.000000	0.000000	0.000000	0	2.262943	436.087382	227.378460	-357.454378	-252.707826	229.053284	-357.929761	-245.053695	46.703354	0.000000	-420.000000	0	7.849634	0.168497	0.030543	228.215872	-357.692069	-248.880761	181.512518	357.692069	171.119239	357.929761	174.946305	184.292174	0	0	1	0	0
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	1029.413639	-420.000000	0.000000	33.000000	1076.814565	0.000000	0.000000	0.000000	0	2.162611	436.028678	227.417685	-357.432210	-252.676920	228.706855	-358.031315	-245.224045	46.703354	0.000000	-420.000000	0	7.587241	0.262392	0.058704	228.062270	-357.731763	-248.950482	181.358917	357.731763	171.049518	358.031315	174.775955	184.323080	0	0	1	0	0
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	1077.026291	-420.000000	0.000000	34.000000	1123.643618	0.000000	0.000000	0.000000	0	2.246804	436.067898	227.472945	-357.440815	-252.686692	228.874617	-357.985186	-245.172373	46.703354	0.000000	-420.000000	0	7.663290	0.076049	0.039220	228.173781	-357.713001	-248.929532	181.470427	357.713001	171.070468	357.985186	174.827627	184.313308	0	0	1	0	0
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	1123.857055	-420.000000	0.000000	35.000000	1170.521859	0.000000	0.000000	0.000000	0	2.119132	436.003651	227.136182	-357.457431	-252.719855	228.885744	-357.987923	-245.161914	46.703354	0.000000	-420.000000	0	7.775915	0.112625	0.064247	228.010963	-357.722677	-248.940885	181.307609	357.722677	171.059115	357.987923	174.838086	184.280145	0	0	1	0	0
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	1170.733585	-420.000000	0.000000	36.000000	1217.696089	0.000000	0.000000	0.000000	0	2.115919	436.002264	227.287619	-357.464190	-252.728781	228.681788	-358.050309	-245.249014	46.703354	0.000000	-420.000000	0	7.631131	0.144784	0.001387	227.984704	-357.757250	-248.988897	181.281350	357.757250	171.011103	358.050309	174.750986	184.271219	0	0	1	0	0
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	1217.907387	-420.000000	0.000000	37.000000	1264.575614	0.000000	0.000000	0.000000	0	2.244858	436.072042	227.501270	-357.436898	-252.667151	228.845263	-357.999448	-245.191328	46.703354	0.000000	-420.000000	0	7.616476	0.014655	0.069778	228.173267	-357.718173	-248.929239	181.469913	357.718173	171.070761	357.999448	174.808672	184.332849	0	0	1	0	0
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	1264.787767	-420.000000	0.000000	38.000000	1311.547955	0.000000	0.000000	0.000000	0	2.219232	436.032593	227.393525	-357.469696	-252.722539	228.824277	-357.989355	-245.248010	46.703354	0.000000	-420.000000	0	7.627954	0.011478	0.039449	228.108901	-357.729526	-248.985274	181.405547	357.729526	171.014726	357.989355	174.751990	184.277461	0	0	1	0	0
nt	1	63.500000	18	1	34	8.000000	25.000000	0.753990	1311.760109	-420.000000	0.000000	39.000000	1358.838955	0.000000	0.000000	0.000000	0	2.183973	436.027436	227.242026	-357.474097	-252.731184	228.920193	-357.975089	-245.186076	46.703354	0.000000	-420.000000	0	7.745701	0.117747	0.005157	228.081110	-357.724593	-248.958630	181.377756	357.724593	171.041370	357.975089	174.813924	184.268816	0	0	1	0	0
