subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	889.089019	-420.000000	0.000000	30.000000	936.521169	0.000000	0.000000	0.000000	0	1.975790	435.912694	224.296971	-357.265175	-249.680965	225.393668	-358.805542	-243.355066	46.703354	0.000000	-420.000000	0	6.602460	0.076850	0.029826	224.845320	-358.035359	-246.518015	178.141966	358.035359	173.481985	358.805542	176.644934	187.319035	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	936.927939	-420.000000	0.000000	31.000000	983.413525	0.000000	0.000000	0.000000	0	2.068096	435.865047	224.221453	-357.283550	-249.674886	225.197226	-358.822246	-243.393822	46.703354	0.000000	-420.000000	0	6.539991	0.062468	0.047647	224.709340	-358.052898	-246.534354	178.005986	358.052898	173.465646	358.822246	176.606178	187.325114	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	983.630812	-420.000000	0.000000	32.000000	1030.334112	0.000000	0.000000	0.000000	0	2.012275	435.867760	224.240966	-357.276489	-249.659957	225.341131	-358.750990	-243.401208	46.703354	0.000000	-420.000000	0	6.523531	0.016460	0.002712	224.791048	-358.013740	-246.530582	178.087695	358.013740	173.469418	358.750990	176.598792	187.340043	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1030.546266	-420.000000	0.000000	33.000000	1077.712796	0.000000	0.000000	0.000000	0	2.046913	435.816988	224.193220	-357.262788	-249.664881	225.254137	-358.739318	-243.460751	46.703354	0.000000	-420.000000	0	6.465053	0.058478	0.050772	224.723679	-358.001053	-246.562816	178.020325	358.001053	173.437184	358.739318	176.539249	187.335119	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1077.924950	-420.000000	0.000000	34.000000	1124.355787	0.000000	0.000000	0.000000	0	2.054256	435.806312	224.164555	-357.263709	-249.702276	225.239753	-358.748428	-243.453528	46.703354	0.000000	-420.000000	0	6.512088	0.047035	0.010675	224.702154	-358.006068	-246.577902	177.998800	358.006068	173.422098	358.748428	176.546472	187.297724	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1124.581200	-420.000000	0.000000	35.000000	1171.775533	0.000000	0.000000	0.000000	0	2.109712	435.774618	224.152708	-357.264143	-249.693847	225.081721	-358.773897	-243.500402	46.703354	0.000000	-420.000000	0	6.442142	0.069947	0.031695	224.617215	-358.019020	-246.597125	177.913861	358.019020	173.402875	358.773897	176.499598	187.306153	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1171.998380	-420.000000	0.000000	36.000000	1219.106739	0.000000	0.000000	0.000000	0	2.030785	435.820166	224.227252	-357.289230	-249.703398	225.230378	-358.732730	-243.457787	46.703354	0.000000	-420.000000	0	6.488267	0.046125	0.045549	224.728815	-358.010980	-246.580593	178.025461	358.010980	173.419407	358.732730	176.542213	187.296602	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1219.318893	-420.000000	0.000000	37.000000	1265.268962	0.000000	0.000000	0.000000	0	2.098401	435.775549	224.188152	-357.268403	-249.686275	225.067792	-358.766034	-243.517928	46.703354	0.000000	-420.000000	0	6.408212	0.080055	0.044617	224.627972	-358.017218	-246.602102	177.924618	358.017218	173.397898	358.766034	176.482072	187.313725	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1265.481544	-420.000000	0.000000	38.000000	1312.796069	0.000000	0.000000	0.000000	0	2.220080	435.700528	224.057836	-357.288238	-249.718073	224.833156	-358.794030	-243.587668	46.703354	0.000000	-420.000000	0	6.360062	0.048150	0.075022	224.445496	-358.041134	-246.652871	177.742142	358.041134	173.347129	358.794030	176.412332	187.281927	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1313.008222	-420.000000	0.000000	39.000000	1360.084930	0.000000	0.000000	0.000000	0	2.198824	435.705517	224.155520	-357.297548	-249.688329	224.788888	-358.769436	-243.615542	46.703354	0.000000	-420.000000	0	6.280633	0.079429	0.004989	224.472204	-358.033492	-246.651935	177.768850	358.033492	173.348065	358.769436	176.384458	187.311671	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1360.405727	-420.000000	0.000000	40.000000	1407.020487	0.000000	0.000000	0.000000	0	2.394682	435.642095	224.125322	-357.327918	-249.685656	224.332782	-358.842962	-243.653245	46.703354	0.000000	-420.000000	0	6.223213	0.057420	0.063421	224.229052	-358.085440	-246.669450	177.525698	358.085440	173.330550	358.842962	176.346755	187.314344	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1407.245900	-420.000000	0.000000	41.000000	1454.010366	0.000000	0.000000	0.000000	0	2.358659	435.627668	224.130698	-357.318310	-249.687431	224.408243	-358.785621	-243.668489	46.703354	0.000000	-420.000000	0	6.201427	0.021786	0.014427	224.269470	-358.051966	-246.677960	177.566116	358.051966	173.322040	358.785621	176.331511	187.312569	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1454.222519	-420.000000	0.000000	42.000000	1501.051572	0.000000	0.000000	0.000000	0	2.381855	435.555213	224.187725	-357.281468	-249.699542	224.243973	-358.758766	-243.779156	46.703354	0.000000	-420.000000	0	6.102175	0.099252	0.072456	224.215849	-358.020117	-246.739349	177.512495	358.020117	173.260651	358.758766	176.220844	187.300458	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1501.262870	-420.000000	0.000000	43.000000	1548.384489	0.000000	0.000000	0.000000	0	2.541240	435.296401	223.978928	-357.110578	-249.820589	224.023335	-358.648656	-243.938832	46.703354	0.000000	-420.000000	0	6.079698	0.022477	0.258812	224.001131	-357.879617	-246.879710	177.297777	357.879617	173.120290	358.648656	176.061168	187.179411	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1548.596643	-420.000000	0.000000	44.000000	1595.267008	0.000000	0.000000	0.000000	0	2.287483	435.058971	223.836043	-356.704400	-250.038347	224.936412	-358.177791	-243.892478	46.703354	0.000000	-420.000000	0	6.415092	0.335394	0.237430	224.386228	-357.441095	-246.965413	177.682874	357.441095	173.034587	358.177791	176.107522	186.961653	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1595.477878	-420.000000	0.000000	45.000000	1642.985309	0.000000	0.000000	0.000000	0	3.574649	432.991071	224.184967	-354.392961	-250.787812	225.173215	-355.898761	-244.670045	46.703354	0.000000	-420.000000	0	6.377392	0.037699	2.067900	224.679091	-355.145861	-247.728928	177.975737	355.145861	172.271072	355.898761	175.329955	186.212188	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1643.197035	-420.000000	0.000000	46.000000	1690.325497	1678.757995	0.000000	0.000000	0	11.962825	425.264973	224.440623	-345.821095	-253.134554	225.425261	-347.418071	-246.633899	46.703354	0.000000	-420.000000	0	6.765971	0.388578	7.726098	224.932942	-346.619583	-249.884227	178.229588	346.619583	170.115773	347.418071	173.366101	183.865446	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1690.556471	-420.000000	0.000000	47.000000	1737.217426	1678.757995	0.000000	0.000000	0	26.123980	412.055222	222.667982	-332.276037	-257.165806	223.737578	-333.714435	-249.657777	46.703354	0.000000	-420.000000	0	7.719036	0.953065	13.209751	223.202780	-332.995236	-253.411792	176.499426	332.995236	166.588208	333.714435	170.342223	179.834194	0	0	1	0	0
nt	1	63.500000	81	3	30	8.000000	25.000000	0.247703	1737.441128	-420.000000	0.000000	48.000000	1784.433146	1678.757995	0.000000	0.000000	0	47.799941	390.976324	218.148701	-313.461894	-266.645905	218.612031	-312.293204	-253.997687	46.703354	0.000000	-420.000000	0	12.710544	4.991508	21.078898	218.380366	-312.877549	-260.321796	171.677012	312.877549	159.678204	312.293204	166.002313	170.354095	0	0	1	0	0
