subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	882.240650	-420.000000	0.000000	30.000000	929.108198	0.000000	0.000000	0.000000	0	3.081772	432.547742	222.311221	-355.042366	-252.784649	222.447160	-358.269364	-247.001529	46.430954	0.000000	-420.000000	0	6.623933	0.108411	0.067834	222.379190	-356.655865	-249.893089	175.948236	356.655865	170.106911	358.269364	172.998471	204.215351	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	929.412741	-420.000000	0.000000	31.000000	975.793961	0.000000	0.000000	0.000000	0	3.041651	432.534189	222.186698	-355.037140	-252.833409	222.649519	-358.208330	-246.963293	46.430954	0.000000	-420.000000	0	6.687968	0.064035	0.013553	222.418109	-356.622735	-249.898351	175.987155	356.622735	170.101649	358.208330	173.036707	204.166591	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	976.022796	-420.000000	0.000000	32.000000	1023.115758	0.000000	0.000000	0.000000	0	3.184429	432.458402	222.129093	-355.013264	-252.844471	222.435745	-358.231510	-247.055516	46.430954	0.000000	-420.000000	0	6.630471	0.057497	0.075788	222.282419	-356.622387	-249.949994	175.851465	356.622387	170.050006	358.231510	172.944484	204.155529	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1023.331333	-420.000000	0.000000	33.000000	1070.405474	0.000000	0.000000	0.000000	0	3.159039	432.479666	222.194873	-355.039293	-252.856509	222.425054	-358.231171	-247.046171	46.430954	0.000000	-420.000000	0	6.633332	0.002862	0.021264	222.309963	-356.635232	-249.951340	175.879009	356.635232	170.048660	358.231171	172.953829	204.143491	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1070.627038	-420.000000	0.000000	34.000000	1117.169084	0.000000	0.000000	0.000000	0	3.008330	432.539891	222.380989	-355.069327	-252.816739	222.542093	-358.186096	-247.061720	46.430954	0.000000	-420.000000	0	6.546790	0.086543	0.060226	222.461541	-356.627711	-249.939229	176.030587	356.627711	170.060771	358.186096	172.938280	204.183261	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1117.388082	-420.000000	0.000000	35.000000	1164.797562	0.000000	0.000000	0.000000	0	3.054235	432.493083	222.212669	-355.040230	-252.854210	222.614938	-358.157798	-247.043176	46.430954	0.000000	-420.000000	0	6.606752	0.059962	0.046808	222.413803	-356.599014	-249.948693	175.982849	356.599014	170.051307	358.157798	172.956824	204.145790	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1165.006722	-420.000000	0.000000	36.000000	1211.605656	0.000000	0.000000	0.000000	0	2.969293	432.543735	222.320316	-355.088624	-252.855877	222.676168	-358.132104	-247.006260	46.430954	0.000000	-420.000000	0	6.603592	0.003160	0.050652	222.498242	-356.610364	-249.931068	176.067288	356.610364	170.068932	358.132104	172.993740	204.144123	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1211.814816	-420.000000	0.000000	37.000000	1258.684075	0.000000	0.000000	0.000000	0	2.956755	432.520609	222.231513	-355.042220	-252.831174	222.769577	-358.090115	-246.968035	46.430954	0.000000	-420.000000	0	6.629900	0.026308	0.023126	222.500545	-356.566167	-249.899604	176.069591	356.566167	170.100396	358.090115	173.031965	204.168826	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1258.894090	-420.000000	0.000000	38.000000	1305.746667	0.000000	0.000000	0.000000	0	2.830786	432.543507	222.167453	-355.020004	-252.825781	223.062039	-358.004264	-246.866974	46.430954	0.000000	-420.000000	0	6.724096	0.094196	0.022898	222.614746	-356.512134	-249.846377	176.183792	356.512134	170.153623	358.004264	173.133026	204.174219	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1305.955399	-420.000000	0.000000	39.000000	1352.861015	0.000000	0.000000	0.000000	0	2.792561	432.556086	222.160583	-355.047323	-252.851353	223.134243	-357.948431	-246.785365	46.430954	0.000000	-420.000000	0	6.794163	0.070067	0.012579	222.647413	-356.497877	-249.818359	176.216459	356.497877	170.181641	357.948431	173.214635	204.148647	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1373.214927	-420.000000	0.000000	40.000000	1411.967173	0.000000	0.000000	0.000000	0	2.700280	432.567422	222.233720	-355.055316	-252.846247	223.241956	-357.869211	-246.770960	46.430954	0.000000	-420.000000	0	6.770794	0.023369	0.011336	222.737838	-356.462264	-249.808604	176.306884	356.462264	170.191396	357.869211	173.229040	204.153753	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1412.179326	-420.000000	0.000000	41.000000	1459.076388	0.000000	0.000000	0.000000	0	2.750277	432.507039	222.328734	-355.013667	-252.805916	223.057065	-357.843775	-246.884622	46.430954	0.000000	-420.000000	0	6.603158	0.167636	0.060382	222.692899	-356.428721	-249.845269	176.261945	356.428721	170.154731	357.843775	173.115378	204.194084	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1459.283409	-420.000000	0.000000	42.000000	1506.035470	0.000000	0.000000	0.000000	0	2.973192	432.303814	222.015915	-354.936064	-252.995662	222.971230	-357.755425	-246.967561	46.430954	0.000000	-420.000000	0	6.723052	0.119894	0.203226	222.493573	-356.345744	-249.981612	176.062619	356.345744	170.018388	357.755425	173.032439	204.004338	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1506.242063	-420.000000	0.000000	43.000000	1553.174198	0.000000	0.000000	0.000000	0	3.268211	431.815779	221.688523	-354.620984	-253.273995	222.896670	-357.378534	-247.304605	46.430954	0.000000	-420.000000	0	6.685605	0.037447	0.488035	222.292596	-355.999759	-250.289300	175.861642	355.999759	169.710700	357.378534	172.695395	203.726005	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1553.382502	-420.000000	0.000000	44.000000	1600.522086	0.000000	0.000000	0.000000	0	4.455224	430.208432	221.107058	-353.742876	-254.207077	222.238356	-355.839871	-248.197282	46.430954	0.000000	-420.000000	0	6.464894	0.220711	1.607347	221.672707	-354.791374	-251.202180	175.241753	354.791374	168.797820	355.839871	171.802718	202.792923	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1600.729535	-420.000000	0.000000	45.000000	1647.994443	1636.459020	0.000000	0.000000	0	8.698483	425.393077	219.618019	-350.348049	-256.766317	220.544595	-351.127653	-249.840315	46.430954	0.000000	-420.000000	0	7.031061	0.566167	4.815355	220.081307	-350.737851	-253.303316	173.650353	350.737851	166.696684	351.127653	170.159685	200.233683	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1648.243809	-420.000000	0.000000	46.000000	1695.241387	1636.459020	0.000000	0.000000	0	16.762695	417.049802	216.345067	-342.780789	-259.123432	218.261705	-343.488839	-252.293861	46.430954	0.000000	-420.000000	0	7.128666	0.097605	8.343275	217.303386	-343.134814	-255.708647	170.872432	343.134814	164.291353	343.488839	167.706139	197.876568	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1695.477065	-420.000000	0.000000	47.000000	1742.081132	1636.459020	0.000000	0.000000	0	29.828288	403.962665	211.623221	-332.103401	-263.831667	212.660681	-331.695986	-256.366560	46.430954	0.000000	-420.000000	0	7.547856	0.419190	13.087138	212.141951	-331.899693	-260.099114	165.710997	331.899693	159.900886	331.695986	163.633440	193.168333	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1742.291147	-420.000000	0.000000	48.000000	1789.066306	1636.459020	0.000000	0.000000	0	47.134324	386.654227	204.950653	-318.761518	-271.135585	205.504078	-315.951909	-261.814533	46.430954	0.000000	-420.000000	0	9.751010	2.203154	17.308437	205.227365	-317.356713	-266.475059	158.796411	317.356713	153.524941	315.951909	158.185467	185.864415	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1789.329787	-420.000000	0.000000	49.000000	1836.224282	1636.459020	0.000000	0.000000	0	68.112956	365.670446	198.122110	-302.601074	-281.011196	196.789373	-296.650411	-268.260042	46.430954	0.000000	-420.000000	0	14.134302	4.383292	20.983781	197.455742	-299.625743	-274.635619	151.024788	299.625743	145.364381	296.650411	151.739958	175.988804	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1836.486480	-420.000000	0.000000	50.000000	1882.994308	1636.459020	0.000000	0.000000	0	91.681677	342.107422	189.791686	-284.484325	-292.397896	186.510008	-275.429442	-275.006406	46.430954	0.000000	-420.000000	0	19.880247	5.745945	23.563024	188.150847	-279.956884	-283.702151	141.719893	279.956884	136.297849	275.429442	144.993594	164.602104	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1883.207317	-420.000000	0.000000	51.000000	1930.304128	1636.459020	0.000000	0.000000	0	117.175365	316.622084	181.027076	-264.988015	-304.756782	173.681021	-252.792599	-281.593884	46.430954	0.000000	-420.000000	0	27.188463	7.308216	25.485339	177.354049	-258.890307	-293.175333	130.923095	258.890307	126.824667	252.792599	138.406116	152.243218	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1930.524409	-420.000000	0.000000	52.000000	1977.555777	1636.459020	0.000000	0.000000	0	144.042439	289.778718	170.659886	-244.469506	-317.781941	160.296143	-229.084843	-287.816075	46.430954	0.000000	-420.000000	0	35.242703	8.054239	26.843366	165.478015	-236.777174	-302.799008	119.047061	236.777174	117.200992	229.084843	132.183925	139.218059	0	0	1	0	0
nt	2	63.500000	64	2	34	8.000000	45.000000	0.496648	1977.780335	-420.000000	0.000000	53.000000	2024.034947	1636.459020	0.000000	0.000000	0	171.435548	262.382842	160.100990	-223.112975	-332.352080	147.147120	-205.960839	-294.778849	46.430954	0.000000	-420.000000	0	43.286790	8.044087	27.395876	153.624055	-214.536907	-313.565464	107.193101	214.536907	106.434536	205.960839	125.221151	124.647920	0	0	1	0	0
