subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	879.836813	-420.000000	0.000000	30.000000	926.746278	0.000000	0.000000	0.000000	0	1.133046	435.962460	226.655189	-357.631172	-249.931569	224.380438	-358.411879	-244.182654	46.703354	0.000000	-420.000000	0	6.231696	0.075970	0.033458	225.517814	-358.021526	-247.057112	178.814460	358.021526	172.942888	358.411879	175.817346	187.068431	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	927.082046	-420.000000	0.000000	31.000000	973.429903	0.000000	0.000000	0.000000	0	1.171691	435.947947	226.552253	-357.630831	-249.937281	224.388348	-358.417350	-244.162493	46.703354	0.000000	-420.000000	0	6.216854	0.014842	0.014513	225.470301	-358.024091	-247.049887	178.766947	358.024091	172.950113	358.417350	175.837507	187.062719	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	973.650611	-420.000000	0.000000	32.000000	1020.720903	0.000000	0.000000	0.000000	0	1.171985	435.957471	226.647566	-357.637808	-249.931646	224.283167	-358.438466	-244.168071	46.703354	0.000000	-420.000000	0	6.280942	0.064088	0.009524	225.465367	-358.038137	-247.049859	178.762013	358.038137	172.950141	358.438466	175.831929	187.068354	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1020.933057	-420.000000	0.000000	33.000000	1067.763820	0.000000	0.000000	0.000000	0	1.033210	436.033655	226.762862	-357.651994	-249.941754	224.590251	-358.393384	-244.146726	46.703354	0.000000	-420.000000	0	6.233157	0.047784	0.076184	225.676556	-358.022689	-247.044240	178.973202	358.022689	172.955760	358.393384	175.853274	187.058246	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1067.976829	-420.000000	0.000000	34.000000	1114.627519	0.000000	0.000000	0.000000	0	1.072727	436.001264	226.637767	-357.643185	-249.959290	224.582966	-358.396145	-244.143018	46.703354	0.000000	-420.000000	0	6.214353	0.018804	0.032390	225.610366	-358.019665	-247.051154	178.907012	358.019665	172.948846	358.396145	175.856982	187.040710	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1114.839672	-420.000000	0.000000	35.000000	1161.984816	0.000000	0.000000	0.000000	0	1.119473	435.967181	226.588928	-357.653564	-249.973899	224.444497	-358.418319	-244.173933	46.703354	0.000000	-420.000000	0	6.230814	0.016461	0.034083	225.516713	-358.035941	-247.073916	178.813359	358.035941	172.926084	358.418319	175.826067	187.026101	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1162.202958	-420.000000	0.000000	36.000000	1208.807025	0.000000	0.000000	0.000000	0	1.089855	435.975456	226.606855	-357.648924	-249.972922	224.513238	-358.401452	-244.178287	46.703354	0.000000	-420.000000	0	6.207038	0.023776	0.008275	225.560047	-358.025188	-247.075604	178.856693	358.025188	172.924396	358.401452	175.821713	187.027078	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1209.018323	-420.000000	0.000000	37.000000	1255.852509	0.000000	0.000000	0.000000	0	1.020050	436.025137	226.655756	-357.664643	-249.980501	224.707677	-358.370207	-244.139815	46.703354	0.000000	-420.000000	0	6.197294	0.009745	0.049681	225.681716	-358.017425	-247.060158	178.978362	358.017425	172.939842	358.370207	175.860185	187.019499	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1256.063807	-420.000000	0.000000	38.000000	1303.213228	0.000000	0.000000	0.000000	0	1.131129	435.918361	226.500684	-357.636271	-249.965952	224.481224	-358.367755	-244.234280	46.703354	0.000000	-420.000000	0	6.120895	0.076399	0.106776	225.490954	-358.002013	-247.100116	178.787600	358.002013	172.899884	358.367755	175.765720	187.034048	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1303.494674	-420.000000	0.000000	39.000000	1350.001219	0.000000	0.000000	0.000000	0	1.095641	435.851133	226.547169	-357.598450	-249.963129	224.510127	-358.254977	-244.342251	46.703354	0.000000	-420.000000	0	6.014552	0.106343	0.067228	225.528648	-357.926714	-247.152690	178.825294	357.926714	172.847310	358.254977	175.657749	187.036871	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1350.298063	-420.000000	0.000000	40.000000	1397.592912	0.000000	0.000000	0.000000	0	1.162456	435.637758	226.304434	-357.468911	-250.003118	224.543052	-358.104615	-244.581707	46.703354	0.000000	-420.000000	0	5.735702	0.278850	0.213376	225.423743	-357.786763	-247.292413	178.720389	357.786763	172.707587	358.104615	175.418293	186.996882	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1397.809343	-420.000000	0.000000	41.000000	1444.717526	0.000000	0.000000	0.000000	0	1.532208	435.078177	225.886887	-357.204940	-250.256589	224.152126	-357.853736	-245.248751	46.703354	0.000000	-420.000000	0	5.339361	0.396340	0.559580	225.019506	-357.529338	-247.752670	178.316152	357.529338	172.247330	357.853736	174.751249	186.743411	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1444.928396	-420.000000	0.000000	42.000000	1491.921269	0.000000	0.000000	0.000000	0	2.742847	433.595264	224.909045	-355.909467	-250.863941	224.322192	-356.867984	-246.562530	46.703354	0.000000	-420.000000	0	4.445816	0.893545	1.482913	224.615618	-356.388725	-248.713236	177.912265	356.388725	171.286764	356.867984	173.437470	186.136059	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1492.132139	-420.000000	0.000000	43.000000	1539.373950	1527.984383	0.000000	0.000000	0	10.969901	426.119436	226.108977	-347.952664	-254.580066	225.782387	-348.838273	-250.334521	46.703354	0.000000	-420.000000	0	4.349208	0.096608	7.475829	225.945682	-348.395469	-252.457293	179.242328	348.395469	167.542707	348.838273	169.665479	182.419934	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1539.634437	-420.000000	0.000000	44.000000	1586.492575	1527.984383	0.000000	0.000000	0	30.064522	408.786773	225.951622	-329.820296	-260.473338	225.041717	-330.628212	-256.469279	46.703354	0.000000	-420.000000	0	4.184871	0.164337	17.332663	225.496670	-330.224254	-258.471309	178.793316	330.224254	161.528691	330.628212	163.530721	176.526662	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1586.726543	-420.000000	0.000000	45.000000	1633.758339	1527.984383	0.000000	0.000000	0	57.542156	382.801628	221.851536	-304.093770	-269.136363	221.075485	-304.551012	-265.028019	46.703354	0.000000	-420.000000	0	4.205926	0.021055	25.985145	221.463510	-304.322391	-267.082191	174.760157	304.322391	152.917809	304.551012	154.971981	167.863637	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1633.971348	-420.000000	0.000000	46.000000	1680.786286	1527.984383	0.000000	0.000000	0	90.909312	350.041069	212.794972	-274.505139	-281.470144	212.022695	-273.004472	-274.778203	46.703354	0.000000	-420.000000	0	6.901484	2.695558	32.760559	212.408834	-273.754806	-278.124173	165.705480	273.754806	141.875827	273.004472	145.221797	155.529856	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1680.999295	-420.000000	0.000000	47.000000	1727.834763	1527.984383	0.000000	0.000000	0	128.796892	312.222789	199.943209	-242.196457	-296.895443	197.511755	-237.691966	-283.886428	46.703354	0.000000	-420.000000	0	13.979874	7.078390	37.818280	198.727482	-239.944212	-290.390936	152.024128	239.944212	129.609064	237.691966	136.113572	140.104557	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1728.050339	-420.000000	0.000000	48.000000	1774.927724	1527.984383	0.000000	0.000000	0	165.572372	275.022582	184.872514	-211.385649	-311.812274	179.780695	-205.170251	-292.696326	46.703354	0.000000	-420.000000	0	20.735893	6.756019	37.200207	182.326605	-208.277950	-302.254300	135.623251	208.277950	117.745700	205.170251	127.303674	125.187726	0	0	1	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1775.141589	-420.000000	0.000000	49.000000	1821.208856	1527.984383	0.000000	0.000000	0	199.735869	240.238080	169.586230	-183.484281	-327.283554	162.921354	-177.008779	-303.592405	46.703354	0.000000	-420.000000	0	25.448442	4.712549	34.784502	166.253792	-180.246530	-315.437979	119.550438	180.246530	104.562021	177.008779	116.407595	109.716446	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1821.475759	-420.000000	0.000000	50.000000	1868.080254	1527.984383	0.000000	0.000000	0	230.167092	208.936037	155.000823	-160.171852	-343.826289	148.380390	-153.631370	-317.133727	46.703354	0.000000	-420.000000	0	28.268373	2.819931	31.302042	151.690606	-156.901611	-330.480008	104.987252	156.901611	89.519992	153.631370	102.866273	93.173711	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1868.299251	-420.000000	0.000000	51.000000	1915.203156	1527.984383	0.000000	0.000000	0	257.214262	180.913747	142.019573	-141.064167	-361.171083	133.657949	-134.505959	-331.324372	46.703354	0.000000	-420.000000	0	31.682062	3.413688	28.022291	137.838761	-137.785063	-346.247727	91.135407	137.785063	73.752273	134.505959	88.675628	75.828917	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1915.417021	-420.000000	0.000000	52.000000	1962.473197	1527.984383	0.000000	0.000000	0	281.449880	156.152785	130.130836	-124.732960	-379.131516	121.139622	-118.747360	-345.407933	46.703354	0.000000	-420.000000	0	35.411148	3.729086	24.760962	125.635229	-121.740160	-362.269724	78.931875	121.740160	57.730276	118.747360	74.592067	57.868484	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	1962.687062	-420.000000	0.000000	53.000000	2009.352722	1527.984383	0.000000	0.000000	0	302.722353	135.007242	120.145692	-110.923962	-395.593980	110.251791	-105.119826	-357.997507	46.703354	0.000000	-420.000000	0	39.307404	3.896257	21.145543	115.198741	-108.021894	-376.795743	68.495387	108.021894	43.204257	105.119826	62.002493	41.406020	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	2009.566586	-420.000000	0.000000	54.000000	2056.651849	1527.984383	0.000000	0.000000	0	321.727921	116.541184	111.622063	-99.426708	-410.796604	98.421382	-92.905121	-368.115512	46.703354	0.000000	-420.000000	0	45.149360	5.841955	18.466058	105.021723	-96.165914	-389.456058	58.318369	96.165914	30.543942	92.905121	51.884488	26.203396	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	2068.713378	-420.000000	0.000000	55.000000	2115.514629	1527.984383	0.000000	0.000000	0	342.825076	96.736589	102.168697	-85.744005	-425.856317	86.525989	-78.995588	-379.316417	46.703354	0.000000	-420.000000	0	49.560042	4.410682	19.804595	94.347343	-82.369797	-402.586367	47.643989	82.369797	17.413633	78.995588	40.683583	11.143683	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	2115.728065	-420.000000	0.000000	56.000000	2162.278239	1527.984383	0.000000	0.000000	0	357.553992	83.217985	94.416852	-76.033643	-435.466353	77.980206	-69.342819	-386.446598	46.703354	0.000000	-420.000000	0	52.133164	2.573123	13.518604	86.198529	-72.688231	-410.956475	39.495175	72.688231	9.043525	69.342819	33.553402	1.533647	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	2162.490820	-420.000000	0.000000	57.000000	2209.420816	1527.984383	0.000000	0.000000	0	370.341558	71.383312	86.048913	-67.669011	-442.154659	69.357611	-60.774733	-391.478556	46.703354	0.000000	-420.000000	0	53.797751	1.664586	11.834674	77.703262	-64.221872	-416.816608	30.999908	64.221872	3.183392	60.774733	28.521444	5.154659	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	2209.632970	-420.000000	0.000000	58.000000	2256.620282	1527.984383	0.000000	0.000000	0	382.145880	59.797888	76.074592	-58.654491	-445.132100	61.186476	-52.608891	-394.231949	46.703354	0.000000	-420.000000	0	53.376312	0.421438	11.585424	68.630534	-55.631691	-419.682025	21.927180	55.631691	0.317975	52.608891	25.768051	8.132100	0	0	0	0	0
nt	1	63.500000	89	1	8	8.000000	25.000000	0.702808	2256.832436	-420.000000	0.000000	59.000000	2303.599468	1527.984383	0.000000	0.000000	0	393.142913	48.991084	66.876902	-49.853660	-446.964655	53.150755	-44.413322	-395.394650	46.703354	0.000000	-420.000000	0	53.642053	0.265741	10.806804	60.013828	-47.133491	-421.179652	13.310474	47.133491	1.179652	44.413322	24.605350	9.964655	0	0	0	0	0
