subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	888.381983	-420.000000	0.000000	30.000000	935.739280	0.000000	0.000000	0.000000	0	1.318223	434.239743	222.864224	-355.308653	-253.586573	226.089563	-359.230814	-244.523764	46.430954	0.000000	-420.000000	0	10.388488	0.048217	0.022042	224.476894	-357.269734	-249.055169	178.045940	357.269734	170.944831	359.230814	175.476236	203.413427	0	0	1	0	0
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	936.047673	-420.000000	0.000000	31.000000	983.109410	0.000000	0.000000	0.000000	0	1.238849	434.335369	223.120550	-355.371229	-253.590516	226.156116	-359.232635	-244.504982	46.430954	0.000000	-420.000000	0	10.328217	0.060271	0.095626	224.638333	-357.301932	-249.047749	178.207379	357.301932	170.952251	359.232635	175.495018	203.409484	0	0	1	0	0
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	983.335679	-420.000000	0.000000	32.000000	1029.561206	0.000000	0.000000	0.000000	0	1.210643	434.290071	223.040183	-355.282934	-253.565481	226.204839	-359.214329	-244.504410	46.430954	0.000000	-420.000000	0	10.371784	0.043568	0.045298	224.622511	-357.248632	-249.034946	178.191557	357.248632	170.965054	359.214329	175.495590	203.434519	0	0	1	0	0
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	1029.772076	-420.000000	0.000000	33.000000	1077.180274	0.000000	0.000000	0.000000	0	1.150944	434.343533	223.170208	-355.313287	-253.571136	226.298057	-359.202246	-244.498052	46.430954	0.000000	-420.000000	0	10.355109	0.016675	0.053463	224.734132	-357.257766	-249.034594	178.303178	357.257766	170.965406	359.202246	175.501948	203.428864	0	0	1	0	0
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	1077.390289	-420.000000	0.000000	34.000000	1123.524709	0.000000	0.000000	0.000000	0	1.194415	434.308530	223.178088	-355.270284	-253.557770	226.135975	-359.245016	-244.527993	46.430954	0.000000	-420.000000	0	10.299731	0.055378	0.035003	224.657032	-357.257650	-249.042882	178.226078	357.257650	170.957118	359.245016	175.472007	203.442230	0	0	1	0	0
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	1123.734724	-420.000000	0.000000	35.000000	1170.936756	0.000000	0.000000	0.000000	0	1.216205	434.302891	223.200964	-355.294710	-253.601062	226.068394	-359.255661	-244.540045	46.430954	0.000000	-420.000000	0	10.296277	0.003455	0.005639	224.634679	-357.275185	-249.070554	178.203725	357.275185	170.929446	359.255661	175.459955	203.398938	0	0	1	0	0
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	1171.146344	-420.000000	0.000000	36.000000	1217.621237	0.000000	0.000000	0.000000	0	1.158449	434.325940	223.190775	-355.298836	-253.627399	226.243880	-359.234638	-244.533636	46.430954	0.000000	-420.000000	0	10.368630	0.072354	0.023048	224.717328	-357.266737	-249.080518	178.286374	357.266737	170.919482	359.234638	175.466364	203.372601	0	0	1	0	0
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	1217.829541	-420.000000	0.000000	37.000000	1264.815997	0.000000	0.000000	0.000000	0	1.152616	434.305370	223.100314	-355.280983	-253.652807	226.307732	-359.220291	-244.517705	46.430954	0.000000	-420.000000	0	10.452549	0.083918	0.020569	224.704023	-357.250637	-249.085256	178.273069	357.250637	170.914744	359.220291	175.482295	203.347193	0	0	1	0	0
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	1265.023874	-420.000000	0.000000	38.000000	1312.154903	0.000000	0.000000	0.000000	0	1.159456	434.279289	223.090248	-355.211206	-253.591683	226.244043	-359.235972	-244.521387	46.430954	0.000000	-420.000000	0	10.412274	0.040275	0.026081	224.667145	-357.223589	-249.056535	178.236191	357.223589	170.943465	359.235972	175.478613	203.408317	0	0	1	0	0
nt	2	63.500000	20	1	44	8.000000	45.000000	0.798102	1312.413251	-420.000000	0.000000	39.000000	1359.795357	0.000000	0.000000	0.000000	0	1.173473	434.303957	223.117995	-355.260144	-253.646814	226.236879	-359.243784	-244.480973	46.430954	0.000000	-420.000000	0	10.469454	0.057180	0.024668	224.677437	-357.251964	-249.063893	178.246483	357.251964	170.936107	359.243784	175.519027	203.353186	0	0	1	0	0
