subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	ambient_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	927.599052	-420.000000	0.000000	30.000000	974.434320	0.000000	0.000000	0.000000	0	4.361824	434.147440	232.053686	-354.594776	-253.033615	231.265413	-353.601628	-250.975315	44.908478	0.000000	-420.000000	0	2.417502	0.007783	0.062416	231.659549	-354.098202	-252.004465	186.751072	354.098202	167.995535	353.601628	169.024685	213.966385	0	0	1	0	0
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	974.631075	-420.000000	0.000000	31.000000	1021.912034	0.000000	0.000000	0.000000	0	4.277599	434.095114	232.216695	-354.648704	-253.141625	230.800350	-353.722651	-251.171035	44.908478	0.000000	-420.000000	0	2.597467	0.179965	0.052326	231.508522	-354.185677	-252.156330	186.600045	354.185677	167.843670	353.722651	168.828965	213.858375	0	0	1	0	0
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	1022.016400	-420.000000	0.000000	32.000000	1068.991963	0.000000	0.000000	0.000000	0	4.506039	434.130224	232.213243	-354.604556	-253.218236	231.308670	-353.585656	-251.092271	44.908478	0.000000	-420.000000	0	2.525101	0.072366	0.035110	231.760956	-354.095106	-252.155254	186.852478	354.095106	167.844746	353.585656	168.907729	213.781764	0	0	1	0	0
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	1069.091195	-420.000000	0.000000	33.000000	1116.325105	0.000000	0.000000	0.000000	0	4.057937	432.824962	231.563431	-353.678084	-253.899875	230.415204	-352.606052	-251.423869	44.908478	0.000000	-420.000000	0	2.932283	0.407182	1.305262	230.989317	-353.142068	-252.661872	186.080840	353.142068	167.338128	352.606052	168.576131	213.100125	0	0	1	0	0
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	1116.438881	-420.000000	0.000000	34.000000	1163.634723	1152.008671	0.000000	0.000000	0	10.718515	425.211016	232.703656	-345.574082	-257.879672	229.858418	-343.846956	-252.003164	44.908478	0.000000	-420.000000	0	6.753642	3.821359	7.613946	231.281037	-344.710519	-254.941418	186.372559	344.710519	165.058582	343.846956	167.996836	209.120328	0	0	1	0	0
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	1163.749354	-420.000000	0.000000	35.000000	1222.561838	1152.008671	0.000000	0.000000	0	35.412662	402.603390	232.067630	-321.390897	-267.083175	228.219654	-318.268936	-253.628566	44.908478	0.000000	-420.000000	0	14.338064	7.584421	22.607626	230.143642	-319.829916	-260.355870	185.235164	319.829916	159.644130	318.268936	166.371434	199.916825	0	0	1	0	0
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	1222.667486	-420.000000	0.000000	36.000000	1269.440306	1152.008671	0.000000	0.000000	0	61.171987	378.763682	227.834118	-297.303213	-273.554958	224.132549	-291.342587	-256.297633	44.908478	0.000000	-420.000000	0	18.629169	4.291105	23.839708	225.983334	-294.322900	-264.926296	181.074856	294.322900	155.073704	291.342587	163.702367	193.445042	0	0	1	0	0
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	1269.540822	-420.000000	0.000000	37.000000	1316.688331	1152.008671	0.000000	0.000000	0	92.695161	349.304965	221.294781	-267.646762	-282.608118	216.588969	-259.986504	-259.888136	44.908478	0.000000	-420.000000	0	24.434030	5.804861	29.458716	218.941875	-263.816633	-271.248127	174.033397	263.816633	148.751873	259.986504	160.111864	184.391882	0	0	1	0	0
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	1316.792269	-420.000000	0.000000	38.000000	1363.860220	1152.008671	0.000000	0.000000	0	128.049005	315.813972	211.214935	-234.321008	-293.609441	205.593902	-226.328532	-263.844686	44.908478	0.000000	-420.000000	0	31.327565	6.893535	33.490993	208.404419	-230.324770	-278.727063	163.495941	230.324770	141.272937	226.328532	156.155314	173.390559	0	0	1	0	0
ivr	1	65.500000	25	3	2	8.000000	55.000000	0.294925	3.262023	1364.047137	-420.000000	0.000000	39.000000	1410.539368	1152.008671	0.000000	0.000000	0	164.838085	280.937204	197.444174	-199.907188	-303.635974	191.763603	-192.282969	-267.561369	44.908478	0.000000	-420.000000	0	37.306497	5.978932	34.876768	194.603888	-196.095078	-285.598672	149.695410	196.095078	134.401328	192.282969	152.438631	163.364026	0	0	1	0	0
