subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	ambient_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	931.158864	-420.000000	0.000000	30.000000	978.012925	0.000000	0.000000	0.000000	0	11.273790	444.067225	229.550149	-354.447281	-237.621867	232.058391	-360.950238	-229.538405	45.076157	0.000000	-420.000000	0	10.673429	0.023820	0.040282	230.804270	-357.698760	-233.580136	185.728114	357.698760	186.419864	360.950238	190.461595	219.378133	0	0	1	0	0
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	978.210109	-420.000000	0.000000	31.000000	1025.624498	0.000000	0.000000	0.000000	0	11.240915	444.031164	229.336277	-354.398699	-237.651991	232.156812	-360.971075	-229.511836	45.076157	0.000000	-420.000000	0	10.835759	0.162331	0.036062	230.746544	-357.684887	-233.581914	185.670388	357.684887	186.418086	360.971075	190.488164	219.348009	0	0	1	0	0
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	1025.728009	-420.000000	0.000000	32.000000	1072.272393	0.000000	0.000000	0.000000	0	11.185705	443.962008	229.393620	-354.338265	-237.656429	231.964517	-360.954146	-229.554005	45.076157	0.000000	-420.000000	0	10.771660	0.064099	0.069156	230.679069	-357.646206	-233.605217	185.602912	357.646206	186.394783	360.954146	190.445995	219.343571	0	0	1	0	0
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	1072.370343	-420.000000	0.000000	33.000000	1119.609362	0.000000	0.000000	0.000000	0	11.172233	443.935645	229.496120	-354.325090	-237.685739	231.742319	-360.940867	-229.480349	45.076157	0.000000	-420.000000	0	10.776936	0.005276	0.026363	230.619220	-357.632978	-233.583044	185.543063	357.632978	186.416956	360.940867	190.519651	219.314261	0	0	1	0	0
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	1119.707312	-420.000000	0.000000	34.000000	1166.747437	0.000000	0.000000	0.000000	0	10.915446	443.558758	229.179771	-354.041017	-237.796344	231.451679	-360.735090	-229.621030	45.076157	0.000000	-420.000000	0	10.807772	0.030836	0.376887	230.315725	-357.388053	-233.708687	185.239568	357.388053	186.291313	360.735090	190.378970	219.203656	0	0	1	0	0
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	1166.848809	-420.000000	0.000000	35.000000	1213.446231	0.000000	0.000000	0.000000	0	10.471531	443.042523	228.726834	-353.731845	-238.201855	231.247983	-360.463309	-229.906620	45.076157	0.000000	-420.000000	0	10.976325	0.168553	0.516235	229.987409	-357.097577	-234.054238	184.911252	357.097577	185.945762	360.463309	190.093380	218.798145	0	0	1	0	0
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	1213.543326	-420.000000	0.000000	36.000000	1261.075341	0.000000	0.000000	0.000000	0	10.611899	442.816374	229.245500	-353.502743	-238.423668	231.673519	-359.838425	-230.063487	45.076157	0.000000	-420.000000	0	10.767023	0.209302	0.226149	230.459510	-356.670584	-234.243578	185.383353	356.670584	185.756422	359.838425	189.936513	218.576332	0	0	1	0	0
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	1261.178424	-420.000000	0.000000	37.000000	1307.937101	0.000000	0.000000	0.000000	0	10.252367	441.688983	228.857308	-352.931643	-238.880868	231.296865	-358.423336	-230.404485	45.076157	0.000000	-420.000000	0	10.390341	0.376681	1.127391	230.077087	-355.677489	-234.642677	185.000930	355.677489	185.357323	358.423336	189.595515	218.119132	0	0	1	0	0
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	1308.035052	-420.000000	0.000000	38.000000	1355.803601	0.000000	0.000000	0.000000	0	11.116993	436.743767	226.845935	-347.910454	-239.947124	230.260487	-353.659163	-231.101356	45.076157	0.000000	-420.000000	0	11.088481	0.698140	4.945216	228.553211	-350.784809	-235.524240	183.477055	350.784809	184.475760	353.659163	188.898644	217.052876	0	0	1	0	0
mm	5	61.000000	43	2	15	8.000000	45.000000	0.467017	2.462214	1355.989237	-420.000000	0.000000	39.000000	1402.575966	1391.102515	0.000000	0.000000	0	18.169827	426.481879	223.528025	-337.802767	-241.609448	226.377935	-343.754528	-232.871550	45.076157	0.000000	-420.000000	0	10.949718	0.138764	10.261887	224.952980	-340.778647	-237.240499	179.876823	340.778647	182.759501	343.754528	187.128450	215.390552	0	0	1	0	0
