subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	ambient_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	880.690642	-420.000000	0.000000	30.000000	927.397165	0.000000	0.000000	0.000000	0	12.855178	436.347551	233.731005	-354.885503	-260.049810	240.497145	-357.465111	-254.346497	44.672150	0.000000	-420.000000	0	9.217527	0.043905	0.062261	237.114075	-356.175307	-257.198153	192.441925	356.175307	162.801847	357.465111	165.653503	196.950190	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	927.792385	-420.000000	0.000000	31.000000	974.982666	0.000000	0.000000	0.000000	0	12.938851	436.397957	234.013035	-354.899984	-260.071796	240.445606	-357.453125	-254.332287	44.672150	0.000000	-420.000000	0	8.991021	0.226506	0.050407	237.229320	-356.176555	-257.202041	192.557171	356.176555	162.797959	357.453125	165.667713	196.928204	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	975.084465	-420.000000	0.000000	32.000000	1021.266166	0.000000	0.000000	0.000000	0	12.888962	436.379426	233.740166	-354.908148	-260.064635	240.559550	-357.487228	-254.343334	44.672150	0.000000	-420.000000	0	9.267628	0.276607	0.018531	237.149858	-356.197688	-257.203984	192.477708	356.197688	162.796016	357.487228	165.656666	196.935365	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1021.368393	-420.000000	0.000000	33.000000	1068.994529	0.000000	0.000000	0.000000	0	12.887646	436.361017	233.836007	-354.910955	-260.070354	240.423403	-357.478975	-254.376742	44.672150	0.000000	-420.000000	0	9.077760	0.189868	0.018409	237.129705	-356.194965	-257.223548	192.457555	356.194965	162.776452	357.478975	165.623258	196.929646	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1069.092478	-420.000000	0.000000	34.000000	1115.837924	0.000000	0.000000	0.000000	0	12.889388	436.386678	233.891163	-354.919162	-260.062799	240.425719	-357.477091	-254.328510	44.672150	0.000000	-420.000000	0	9.062311	0.015449	0.025661	237.158441	-356.198126	-257.195655	192.486292	356.198126	162.804345	357.477091	165.671490	196.937201	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1115.934590	-420.000000	0.000000	35.000000	1163.251907	0.000000	0.000000	0.000000	0	12.847998	436.360663	233.906213	-354.926534	-260.061170	240.279266	-357.481351	-254.339710	44.672150	0.000000	-420.000000	0	8.937449	0.124862	0.026015	237.092739	-356.203942	-257.200440	192.420590	356.203942	162.799560	357.481351	165.660290	196.938830	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1163.348146	-420.000000	0.000000	36.000000	1210.233885	0.000000	0.000000	0.000000	0	12.899956	436.402515	233.892687	-354.942219	-260.072905	240.479347	-357.451610	-254.293410	44.672150	0.000000	-420.000000	0	9.115025	0.177576	0.041851	237.186017	-356.196914	-257.183158	192.513867	356.196914	162.816842	357.451610	165.706590	196.927095	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1210.330124	-420.000000	0.000000	37.000000	1257.091395	0.000000	0.000000	0.000000	0	13.921630	435.603918	234.770231	-354.525869	-262.815680	240.218816	-356.761956	-254.150494	44.672150	0.000000	-420.000000	0	10.477243	1.362218	0.798596	237.494524	-355.643913	-258.483087	192.822374	355.643913	161.516913	356.761956	165.849506	194.184320	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1257.189773	-420.000000	0.000000	38.000000	1304.967752	1293.471301	0.000000	0.000000	0	20.527711	426.569267	239.602285	-346.398214	-275.234373	237.473602	-347.300184	-254.455933	44.672150	0.000000	-420.000000	0	20.906659	10.429416	9.034652	238.537943	-346.849199	-264.845153	193.865794	346.849199	155.154847	347.300184	165.544067	181.765627	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1305.136704	-420.000000	0.000000	39.000000	1363.952182	1293.471301	0.000000	0.000000	0	39.825314	405.019042	240.346368	-324.948580	-283.783469	237.443507	-321.129485	-259.813314	44.672150	0.000000	-420.000000	0	24.445458	3.538799	21.550224	238.894937	-323.039033	-271.798391	194.222788	323.039033	148.201609	321.129485	160.186686	173.216531	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1364.053981	-420.000000	0.000000	40.000000	1410.950414	1293.471301	0.000000	0.000000	0	61.962694	383.182315	237.874963	-303.797967	-292.388147	234.815636	-298.225732	-268.456291	44.672150	0.000000	-420.000000	0	24.761725	0.316267	21.836727	236.345299	-301.011850	-280.422219	191.673150	301.011850	139.577781	298.225732	151.543709	164.611853	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1411.047936	-420.000000	0.000000	41.000000	1458.037186	1293.471301	0.000000	0.000000	0	87.628412	357.684982	231.774439	-280.624281	-304.950918	229.206716	-275.140414	-280.557751	44.672150	0.000000	-420.000000	0	25.133496	0.371771	25.497333	230.490577	-277.882347	-292.754334	185.818428	277.882347	127.245666	275.140414	139.442249	152.049082	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1458.139413	-420.000000	0.000000	42.000000	1504.999061	1293.471301	0.000000	0.000000	0	116.668282	328.507651	223.121968	-255.051020	-319.787672	220.006085	-250.011190	-293.456232	44.672150	0.000000	-420.000000	0	26.989875	1.856379	29.177331	221.564027	-252.531105	-306.621952	176.891877	252.531105	113.378048	250.011190	126.543768	137.212328	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1505.101716	-420.000000	0.000000	43.000000	1551.924580	1293.471301	0.000000	0.000000	0	146.794359	297.722132	211.365384	-230.131955	-335.720943	207.431831	-225.587300	-308.486799	44.672150	0.000000	-420.000000	0	27.889520	0.899645	30.785519	209.398607	-227.859628	-322.103871	164.726458	227.859628	97.896129	225.587300	111.513201	121.279057	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1552.027234	-420.000000	0.000000	44.000000	1599.316749	1293.471301	0.000000	0.000000	0	178.484754	266.030263	198.097599	-204.375269	-352.814368	195.014835	-200.974435	-324.382249	44.672150	0.000000	-420.000000	0	28.800251	0.910731	31.691868	196.556217	-202.674852	-338.598308	151.884068	202.674852	81.401692	200.974435	95.617751	104.185632	0	0	1	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1599.418548	-420.000000	0.000000	45.000000	1645.876561	1293.471301	0.000000	0.000000	0	210.143018	234.128929	183.404546	-178.924791	-368.744018	180.747546	-176.615226	-339.584443	44.672150	0.000000	-420.000000	0	29.371321	0.571070	31.901335	182.076046	-177.770008	-354.164230	137.403896	177.770008	65.835770	176.615226	80.415557	88.255982	0	0	0	0	0
at	6	62.500000	86	1	48	8.000000	45.000000	0.735170	1.730461	1645.973655	-420.000000	0.000000	46.000000	1693.257609	1293.471301	0.000000	0.000000	0	241.103918	202.850821	167.744836	-155.423034	-385.446058	164.505783	-153.558833	-353.953008	44.672150	0.000000	-420.000000	0	31.714018	2.342696	31.278108	166.125309	-154.490933	-369.699533	121.453160	154.490933	50.300467	153.558833	66.046992	71.553942	0	0	0	0	0
