subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	ambient_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	920.456436	-420.000000	0.000000	30.000000	967.517972	0.000000	0.000000	0.000000	0	2.498747	435.381969	224.586168	-355.753844	-248.902728	229.298692	-354.711736	-243.773594	44.709915	0.000000	-420.000000	0	7.042860	0.244563	0.036649	226.942430	-355.232790	-246.338161	182.232515	355.232790	173.661839	354.711736	176.226406	198.097272	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	967.710449	-420.000000	0.000000	31.000000	1015.170627	0.000000	0.000000	0.000000	0	2.557802	435.470093	224.856622	-355.815498	-248.884892	229.260782	-354.726301	-243.749539	44.709915	0.000000	-420.000000	0	6.852359	0.190501	0.088124	227.058702	-355.270900	-246.317216	182.348787	355.270900	173.682784	354.726301	176.250461	198.115108	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1015.274564	-420.000000	0.000000	32.000000	1061.900246	0.000000	0.000000	0.000000	0	2.464472	435.367955	224.582282	-355.759907	-248.936537	229.308443	-354.704318	-243.813443	44.709915	0.000000	-420.000000	0	7.049608	0.197249	0.102138	226.945362	-355.232112	-246.374990	182.235447	355.232112	173.625010	354.704318	176.186557	198.063463	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1061.998624	-420.000000	0.000000	33.000000	1108.664940	0.000000	0.000000	0.000000	0	2.498409	435.385611	224.820651	-355.781707	-248.862895	229.081982	-354.686820	-243.819842	44.709915	0.000000	-420.000000	0	6.692541	0.357066	0.017657	226.951317	-355.234263	-246.341368	182.241401	355.234263	173.658632	354.686820	176.180158	198.137105	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1108.762889	-420.000000	0.000000	34.000000	1155.939483	0.000000	0.000000	0.000000	0	2.481898	435.364409	224.550418	-355.768564	-248.927379	229.247576	-354.703350	-243.758802	44.709915	0.000000	-420.000000	0	7.064855	0.372314	0.021202	226.898997	-355.235957	-246.343091	182.189082	355.235957	173.656909	354.703350	176.241198	198.072621	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1156.036150	-420.000000	0.000000	35.000000	1202.934722	0.000000	0.000000	0.000000	0	2.536347	435.407485	224.576780	-355.765364	-248.901033	229.275920	-354.737446	-243.689768	44.709915	0.000000	-420.000000	0	7.091955	0.027100	0.043076	226.926350	-355.251405	-246.295401	182.216435	355.251405	173.704599	354.737446	176.310232	198.098967	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1203.030960	-420.000000	0.000000	36.000000	1250.538615	0.000000	0.000000	0.000000	0	2.514998	435.410006	224.736238	-355.800520	-248.979019	229.234570	-354.687063	-243.691923	44.709915	0.000000	-420.000000	0	7.030516	0.061438	0.002522	226.985404	-355.243792	-246.335471	182.275489	355.243792	173.664529	354.687063	176.308077	198.020981	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1250.637848	-420.000000	0.000000	37.000000	1298.404706	1286.557519	0.000000	0.000000	0	6.526409	428.700777	228.632505	-352.270652	-254.759140	225.463203	-345.083408	-244.878931	44.709915	0.000000	-420.000000	0	12.622183	5.591667	6.709230	227.047854	-348.677030	-249.819035	182.337939	348.677030	170.180965	345.083408	175.121069	192.240860	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1298.539012	-420.000000	0.000000	38.000000	1356.947294	1286.557519	0.000000	0.000000	0	57.956422	382.811137	230.789876	-306.549424	-272.052809	217.862037	-290.506705	-250.687427	44.709915	0.000000	-420.000000	0	29.681264	17.059081	45.889639	224.325956	-298.528064	-261.370118	179.616041	298.528064	158.629882	290.506705	169.312573	174.947191	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1357.129078	-420.000000	0.000000	39.000000	1403.866825	1286.557519	0.000000	0.000000	0	111.810881	332.038006	222.579024	-252.593883	-291.554621	205.241907	-243.008444	-264.086491	44.709915	0.000000	-420.000000	0	33.866716	4.185452	50.773131	213.910466	-247.801164	-277.820556	169.200551	247.801164	142.179444	243.008444	155.913509	155.445379	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1403.969479	-420.000000	0.000000	40.000000	1450.944614	1286.557519	0.000000	0.000000	0	163.321104	279.651606	202.334259	-205.696824	-312.472975	181.994056	-198.829449	-278.112586	44.709915	0.000000	-420.000000	0	40.515688	6.648973	52.386400	192.164157	-202.263137	-295.292780	147.454242	202.263137	124.707220	198.829449	141.887414	134.527025	0	0	1	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1451.059245	-420.000000	0.000000	41.000000	1497.589116	1286.557519	0.000000	0.000000	0	210.353920	230.826018	180.033196	-167.509512	-336.268897	160.823475	-161.069346	-298.943284	44.709915	0.000000	-420.000000	0	42.469877	1.954189	48.825588	170.428335	-164.289429	-317.606090	125.718420	164.289429	102.393910	161.069346	121.056716	110.731103	0	0	0	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1497.692198	-420.000000	0.000000	42.000000	1544.852111	1286.557519	0.000000	0.000000	0	255.840290	184.919489	163.634299	-130.770008	-364.775329	142.356288	-127.540658	-323.061679	44.709915	0.000000	-420.000000	0	46.938375	4.468498	45.906529	152.995293	-129.155333	-343.918504	108.285378	129.155333	76.081496	127.540658	96.938321	82.224671	0	0	0	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1544.953483	-420.000000	0.000000	43.000000	1591.921346	1286.557519	0.000000	0.000000	0	295.510241	144.927494	146.631072	-101.822385	-392.659448	124.327928	-100.660299	-347.039973	44.709915	0.000000	-420.000000	0	50.792885	3.854510	39.991995	135.479500	-101.241342	-369.849711	90.769585	101.241342	50.150289	100.660299	72.960027	54.340552	0	0	0	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1592.024856	-420.000000	0.000000	44.000000	1638.872528	1286.557519	0.000000	0.000000	0	330.414148	110.478380	128.841248	-78.353459	-416.922637	107.317587	-77.301118	-367.749186	44.709915	0.000000	-420.000000	0	53.688023	2.895137	34.449114	118.079417	-77.827288	-392.335911	73.369502	77.827288	27.664089	77.301118	52.250814	30.077363	0	0	0	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1638.970050	-420.000000	0.000000	45.000000	1686.062382	1286.557519	0.000000	0.000000	0	358.944688	83.280870	112.310387	-61.280252	-436.411249	92.102774	-57.615940	-384.017283	44.709915	0.000000	-420.000000	0	56.275238	2.587216	27.197511	102.206580	-59.448096	-410.214266	57.496665	59.448096	9.785734	57.615940	35.982717	10.588751	0	0	0	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1686.160332	-420.000000	0.000000	46.000000	1733.177812	1286.557519	0.000000	0.000000	0	381.862820	61.804833	98.118296	-45.904391	-448.822245	78.871248	-41.285861	-394.136629	44.709915	0.000000	-420.000000	0	58.157513	1.882274	21.476036	88.494772	-43.595126	-421.479437	43.784857	43.595126	1.479437	41.285861	25.863371	1.822245	0	0	0	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1733.274478	-420.000000	0.000000	47.000000	1780.208979	1286.557519	0.000000	0.000000	0	398.857802	44.954664	84.903699	-34.086084	-454.938911	67.569755	-28.480585	-398.965758	44.709915	0.000000	-420.000000	0	58.863241	0.705728	16.850169	76.236727	-31.283335	-426.952334	31.526812	31.283335	6.952334	28.480585	21.034242	7.938911	0	1	0	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1780.309923	-420.000000	0.000000	48.000000	1827.166149	1286.557519	0.000000	0.000000	0	411.286171	32.402288	74.420572	-25.238528	-457.093733	59.264012	-18.200121	-401.703835	44.709915	0.000000	-420.000000	0	57.855867	1.007374	12.552376	66.842292	-21.719325	-429.398784	22.132377	21.719325	9.398784	18.200121	18.296165	10.093733	0	1	0	0	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1827.344939	-420.000000	0.000000	49.000000	1873.777716	1286.557519	1862.225661	0.000000	0	419.419111	24.383605	64.981021	-20.091683	-457.190602	52.111202	-13.247544	-405.191879	44.709915	0.000000	-420.000000	0	54.003163	3.852704	8.018683	58.546112	-16.669613	-431.191241	13.836197	16.669613	11.191241	13.247544	14.808121	10.190602	0	1	0	1	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1873.879515	-420.000000	0.000000	50.000000	1920.507763	1286.557519	1862.225661	0.000000	0	424.265796	19.268975	56.266037	-18.104564	-454.473342	45.957466	-10.630888	-407.786785	44.709915	0.000000	-420.000000	0	48.391704	5.611459	5.114631	51.111751	-14.367726	-431.130063	6.401836	14.367726	11.130063	10.630888	12.213215	7.473342	0	1	0	1	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1920.605285	-420.000000	0.000000	51.000000	1968.216450	1286.557519	1862.225661	0.000000	0	427.351388	18.401204	51.521256	-17.400115	-453.348532	43.017570	-9.101083	-411.669455	44.709915	0.000000	-420.000000	0	43.339729	5.051975	0.867770	47.269413	-13.250599	-432.508994	2.559498	13.250599	12.508994	9.101083	8.330545	6.348532	0	1	0	1	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	1968.313972	-420.000000	0.000000	52.000000	2014.771130	1286.557519	1862.225661	0.000000	0	429.263366	19.573865	51.251529	-16.277435	-453.809491	44.005147	-7.888610	-416.430850	44.709915	0.000000	-420.000000	0	38.987758	4.351970	1.172661	47.628338	-12.083023	-435.120171	2.918423	12.083023	15.120171	7.888610	3.569150	6.809491	1	1	0	1	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	2014.873356	-420.000000	0.000000	53.000000	2061.880571	1286.557519	1862.225661	0.000000	0	429.777610	22.575187	50.921834	-16.696054	-454.591671	44.262812	-9.538114	-421.700085	44.709915	0.000000	-420.000000	0	34.313773	4.673985	3.001322	47.592323	-13.117084	-438.145878	2.882408	13.117084	18.145878	9.538114	1.700085	7.591671	0	1	0	1	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	2061.978093	-420.000000	0.000000	54.000000	2108.800101	1286.557519	1862.225661	0.000000	0	429.622169	25.091063	51.204287	-17.925020	-455.399278	45.324958	-10.486132	-425.350060	44.709915	0.000000	-420.000000	0	31.509666	2.804107	2.515876	48.264623	-14.205576	-440.374669	3.554707	14.205576	20.374669	10.486132	5.350060	8.399278	0	1	0	1	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	2108.898479	-420.000000	0.000000	55.000000	2155.799189	1286.557519	1862.225661	0.000000	0	429.975763	24.550710	50.752910	-17.586658	-455.026094	44.889784	-10.039067	-425.086807	44.709915	0.000000	-420.000000	0	31.427747	0.081919	0.540353	47.821347	-13.812862	-440.056450	3.111432	13.812862	20.056450	10.039067	5.086807	8.026094	0	1	0	1	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	2155.897566	-420.000000	0.000000	56.000000	2202.756359	1286.557519	1862.225661	0.000000	0	430.061449	23.373625	51.832530	-17.106623	-454.568945	49.519963	-6.482285	-423.985957	44.709915	0.000000	-420.000000	0	32.458338	1.030591	1.177085	50.676246	-11.794454	-439.277451	5.966331	11.794454	19.277451	6.482285	3.985957	7.568945	1	1	0	1	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	2202.854737	-420.000000	0.000000	57.000000	2249.829872	1286.557519	1862.225661	0.000000	0	429.918545	23.270135	52.372189	-16.733558	-453.915054	50.668720	-6.140843	-424.258558	44.709915	0.000000	-420.000000	0	31.537520	0.920819	0.103491	51.520454	-11.437200	-439.086806	6.810539	11.437200	19.086806	6.140843	4.258558	6.915054	1	1	0	1	0
lg	1	60.500000	95	2	24	8.000000	35.000000	0.508953	2.521734	2249.927393	-420.000000	0.000000	58.000000	2296.788753	1286.557519	1862.225661	0.000000	0	429.847747	22.993472	52.807782	-16.119505	-453.227225	50.400007	-6.518370	-424.352261	44.709915	0.000000	-420.000000	0	30.524461	1.013058	0.276663	51.603894	-11.318938	-438.789743	6.893979	11.318938	18.789743	6.518370	4.352261	6.227225	1	1	0	1	0
