subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	ambient_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	888.639524	-420.000000	0.000000	30.000000	935.452550	0.000000	0.000000	0.000000	0	5.806619	426.784487	219.360743	-353.806939	-261.736374	226.554648	-352.618448	-257.299507	45.105789	0.000000	-420.000000	0	8.535255	0.193887	0.004591	222.957695	-353.212693	-259.517941	177.851906	353.212693	160.482059	352.618448	162.700493	185.263626	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	935.837505	-420.000000	0.000000	31.000000	983.460219	0.000000	0.000000	0.000000	0	5.838601	426.712479	219.443750	-353.833302	-261.681535	226.263229	-352.529831	-257.369398	45.105789	0.000000	-420.000000	0	8.173057	0.362198	0.072008	222.853489	-353.181567	-259.525466	177.747700	353.181567	160.474534	352.529831	162.630602	185.318465	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	983.671944	-420.000000	0.000000	32.000000	1030.077346	0.000000	0.000000	0.000000	0	5.744258	426.880509	219.606012	-353.965655	-261.644584	226.430143	-352.594104	-257.310164	45.105789	0.000000	-420.000000	0	8.199823	0.026766	0.168030	223.018078	-353.279880	-259.477374	177.912288	353.279880	160.522626	352.594104	162.689836	185.355416	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1030.325855	-420.000000	0.000000	33.000000	1077.068307	0.000000	0.000000	0.000000	0	5.740458	426.844868	219.442406	-353.870086	-261.640770	226.514519	-352.628158	-257.280352	45.105789	0.000000	-420.000000	0	8.400620	0.200797	0.035641	222.978463	-353.249122	-259.460561	177.872673	353.249122	160.539439	352.628158	162.719648	185.359230	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1077.280887	-420.000000	0.000000	34.000000	1124.549443	0.000000	0.000000	0.000000	0	5.787891	426.777216	219.292190	-353.833182	-261.698580	226.459753	-352.629273	-257.276472	45.105789	0.000000	-420.000000	0	8.507549	0.106929	0.067653	222.875972	-353.231227	-259.487526	177.770182	353.231227	160.512474	352.629273	162.723528	185.301420	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1124.761596	-420.000000	0.000000	35.000000	1171.763677	0.000000	0.000000	0.000000	0	5.791305	426.781421	219.379941	-353.975723	-261.702649	226.135205	-352.608920	-257.256790	45.105789	0.000000	-420.000000	0	8.201671	0.305879	0.004205	222.757573	-353.292322	-259.479719	177.651784	353.292322	160.520281	352.608920	162.743210	185.297351	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1172.016892	-420.000000	0.000000	36.000000	1218.602795	0.000000	0.000000	0.000000	0	5.654980	426.889482	219.434087	-354.003277	-261.670022	226.262092	-352.645161	-257.055637	45.105789	0.000000	-420.000000	0	8.352166	0.150495	0.108060	222.848089	-353.324219	-259.362829	177.742300	353.324219	160.637171	352.645161	162.944363	185.329978	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1218.814092	-420.000000	0.000000	37.000000	1265.639950	0.000000	0.000000	0.000000	0	5.723119	426.761163	219.320615	-353.908162	-261.876491	226.249467	-352.526571	-256.921603	45.105789	0.000000	-420.000000	0	8.629525	0.277359	0.128318	222.785041	-353.217366	-259.399047	177.679252	353.217366	160.600953	352.526571	163.078397	185.123509	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1265.851675	-420.000000	0.000000	38.000000	1313.083019	0.000000	0.000000	0.000000	0	8.140822	424.975247	221.068915	-352.018447	-266.748057	225.335688	-351.687357	-256.486239	45.105789	0.000000	-420.000000	0	11.118448	2.488923	1.785917	223.202301	-351.852902	-261.617148	178.096512	351.852902	158.382852	351.687357	163.513761	180.251943	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1313.437177	-420.000000	0.000000	39.000000	1360.139422	1348.714830	0.000000	0.000000	0	11.611861	420.827414	224.067946	-345.771046	-271.312874	222.413044	-349.371898	-255.268485	45.105789	0.000000	-420.000000	0	16.526562	5.408114	4.147832	223.240495	-347.571472	-263.290680	178.134706	347.571472	156.709320	349.371898	164.731515	175.687126	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1360.410173	-420.000000	0.000000	40.000000	1406.868186	1348.714830	0.000000	0.000000	0	17.287579	413.280988	224.093508	-338.322153	-274.754902	212.941101	-343.059834	-251.179700	45.105789	0.000000	-420.000000	0	26.506829	9.980267	7.546426	218.517305	-340.690993	-262.967301	173.411516	340.690993	157.032699	343.059834	168.820300	172.245098	0	0	1	0	0
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1407.092743	-420.000000	0.000000	41.000000	1453.504133	1348.714830	0.000000	0.000000	1	17.287579	413.280988	224.093508	-338.322153	-274.754902	212.941101	-343.059834	-251.179700	45.105789	0.000000	-420.000000	0	26.506829	0.000000	0.000000	218.517305	-340.690993	-262.967301	173.411516	340.690993	157.032699	343.059834	168.820300	172.245098	0	0	1	0	1
hl	2	65.500000	104	1	7	8.000000	35.000000	0.716919	1.708328	1453.714575	-420.000000	0.000000	42.000000	1500.466009	1348.714830	0.000000	0.000000	1	17.287579	413.280988	224.093508	-338.322153	-274.754902	212.941101	-343.059834	-251.179700	45.105789	0.000000	-420.000000	0	26.506829	0.000000	0.000000	218.517305	-340.690993	-262.967301	173.411516	340.690993	157.032699	343.059834	168.820300	172.245098	0	0	1	0	2
