subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	ambient_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	880.784742	-420.000000	0.000000	30.000000	927.865098	0.000000	0.000000	0.000000	0	7.586432	424.730450	215.120136	-354.119382	-257.362934	219.160097	-350.374933	-255.699240	45.105789	0.000000	-420.000000	0	5.754134	0.043552	0.011245	217.140117	-352.247158	-256.531087	172.034327	352.247158	163.468913	350.374933	164.300760	209.637066	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	928.174773	-420.000000	0.000000	31.000000	974.667004	0.000000	0.000000	0.000000	0	7.532598	424.780363	214.970691	-354.119741	-257.408887	219.404315	-350.444326	-255.643965	45.105789	0.000000	-420.000000	0	6.023342	0.269208	0.049913	217.187503	-352.282034	-256.526426	172.081714	352.282034	163.473574	350.444326	164.356035	209.591113	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	974.878729	-420.000000	0.000000	32.000000	1021.796120	0.000000	0.000000	0.000000	0	7.649333	424.724739	214.958130	-354.151093	-257.420565	219.164217	-350.410594	-255.650349	45.105789	0.000000	-420.000000	0	5.900523	0.122819	0.055624	217.061174	-352.280844	-256.535457	171.955385	352.280844	163.464543	350.410594	164.349651	209.579435	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1022.007418	-420.000000	0.000000	33.000000	1069.094189	0.000000	0.000000	0.000000	0	7.610064	424.734337	214.922914	-354.095631	-257.386597	219.275661	-350.421415	-255.618440	45.105789	0.000000	-420.000000	0	5.964281	0.063759	0.009598	217.099287	-352.258523	-256.502518	171.993498	352.258523	163.497482	350.421415	164.381560	209.613403	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1069.305914	-420.000000	0.000000	34.000000	1115.974369	0.000000	0.000000	0.000000	0	7.534807	424.806291	215.051459	-354.203468	-257.405046	219.281979	-350.422256	-255.602178	45.105789	0.000000	-420.000000	0	5.953587	0.010694	0.071954	217.166719	-352.312862	-256.503612	172.060930	352.312862	163.496388	350.422256	164.397822	209.594954	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1116.186522	-420.000000	0.000000	35.000000	1163.443956	0.000000	0.000000	0.000000	0	7.627056	424.778977	214.946681	-354.133100	-257.330618	219.132380	-350.487493	-255.539909	45.105789	0.000000	-420.000000	0	5.832423	0.121164	0.027314	217.039531	-352.310297	-256.435264	171.933741	352.310297	163.564736	350.487493	164.460091	209.669382	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1163.663380	-420.000000	0.000000	36.000000	1210.355360	0.000000	0.000000	0.000000	0	8.375539	424.096989	214.520721	-353.992364	-257.649264	218.202203	-349.603915	-255.133259	45.105789	0.000000	-420.000000	0	6.256363	0.423939	0.681989	216.361462	-351.798140	-256.391262	171.255673	351.798140	163.608738	349.603915	164.866741	209.350736	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1210.565374	-420.000000	0.000000	37.000000	1257.889962	1246.325931	0.000000	0.000000	0	14.251457	417.806741	213.656242	-350.467527	-259.621077	212.621794	-339.844280	-250.562558	45.105789	0.000000	-420.000000	0	13.999295	7.742932	6.290248	213.139018	-345.155903	-255.091818	168.033229	345.155903	164.908182	339.844280	169.437442	207.378923	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1258.144887	-420.000000	0.000000	38.000000	1305.321910	1246.325931	0.000000	0.000000	0	27.499485	404.363557	211.908265	-336.475238	-265.606312	206.660036	-325.968095	-246.689191	45.105789	0.000000	-420.000000	0	22.266599	8.267304	13.443184	209.284151	-331.221666	-256.147752	164.178361	331.221666	163.852248	325.968095	173.310809	201.393688	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1305.579829	-420.000000	0.000000	39.000000	1352.110983	1246.325931	0.000000	0.000000	0	46.376459	386.682541	207.065728	-318.993944	-269.996713	199.028657	-307.207401	-244.145224	45.105789	0.000000	-420.000000	0	29.526541	7.259942	17.681016	203.047192	-313.100673	-257.070969	157.941403	313.100673	162.929031	307.207401	175.854776	197.003287	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1352.328269	-420.000000	0.000000	40.000000	1399.146428	1246.325931	0.000000	0.000000	0	70.546381	364.721914	198.897199	-296.047666	-272.988801	188.249250	-285.569072	-241.988197	45.105789	0.000000	-420.000000	0	34.412457	4.885916	21.960626	193.573224	-290.808369	-257.488499	148.467435	290.808369	162.511501	285.569072	178.011803	194.011199	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1399.417607	-420.000000	0.000000	41.000000	1446.293081	1246.325931	0.000000	0.000000	0	99.271306	338.291159	189.120695	-267.195815	-278.298034	177.326838	-260.888882	-241.414780	45.105789	0.000000	-420.000000	0	39.233237	4.820780	26.430756	183.223767	-264.042349	-259.856407	138.117977	264.042349	160.143593	260.888882	178.585220	188.701966	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1446.507373	-420.000000	0.000000	42.000000	1493.310989	1246.325931	0.000000	0.000000	0	131.176723	308.754943	179.852472	-234.248249	-286.639284	164.644790	-234.266923	-241.670509	45.105789	0.000000	-420.000000	0	47.470672	8.237435	29.536215	172.248631	-234.257586	-264.154896	127.142842	234.257586	155.845104	234.266923	178.329491	180.360716	0	0	1	0	0
hl	2	65.500000	65	2	13	8.000000	55.000000	0.532983	2.474705	1493.524852	-420.000000	0.000000	43.000000	1540.610769	1246.325931	0.000000	0.000000	0	163.532845	278.768476	169.985978	-201.815569	-295.846085	152.429660	-206.606141	-243.953260	45.105789	0.000000	-420.000000	0	54.991264	7.520592	29.986468	161.207819	-204.210855	-269.899672	116.102030	204.210855	150.100328	206.606141	176.046740	171.153915	0	0	1	0	0
