subjName	sessionNR	IOD	trialN	textureType	texnum	visualAngle	simulatedDepth	light_intensity	ambient_intensity	time	displayDistance	isRotated	frameN	timTote	startTime	touchTime	endTime	fingersOccluded	distanceToHome	distanceToObject	indexXraw	indexYraw	indexZraw	thumbXraw	thumbYraw	thumbZraw	targetX	targetY	targetZ	failCause	gripAperture	gripApertureVel	distFromObjVel	gripOriginX	gripOriginY	gripOriginZ	distFromObjX	distFromObjY	distFromObjZ	y_dist_thm	z_dist_thm	z_dist_ind	handOnObj	handnearObj	handfarObj	handTouchObj	framesOccluded
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	880.089516	-420.000000	0.000000	30.000000	926.884978	0.000000	0.000000	0.000000	0	6.542003	428.416317	216.430226	-351.077112	-254.485415	221.806878	-356.223795	-249.922070	45.002747	0.000000	-420.000000	0	8.730455	0.040320	0.073169	219.118552	-353.650453	-252.203742	174.115806	353.650453	167.796258	356.223795	170.077930	182.514585	0	0	1	0	0
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	927.078312	-420.000000	0.000000	31.000000	974.523069	0.000000	0.000000	0.000000	0	6.446251	428.485757	216.527769	-351.103006	-254.467394	221.911919	-356.231493	-249.866563	45.002747	0.000000	-420.000000	0	8.744033	0.013577	0.069439	219.219844	-353.667250	-252.166979	174.217098	353.667250	167.833021	356.231493	170.133437	182.532606	0	0	1	0	0
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	974.626580	-420.000000	0.000000	32.000000	1021.195345	0.000000	0.000000	0.000000	0	6.559739	428.373320	216.265184	-351.012356	-254.504621	221.840376	-356.213530	-249.827845	45.002747	0.000000	-420.000000	0	8.944676	0.200643	0.112437	219.052780	-353.612943	-252.166233	174.050033	353.612943	167.833767	356.213530	170.172155	182.495379	0	0	1	0	0
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	1021.293723	-420.000000	0.000000	33.000000	1068.266266	0.000000	0.000000	0.000000	0	6.478722	428.442586	216.471406	-351.091316	-254.528044	221.891097	-356.188336	-249.830650	45.002747	0.000000	-420.000000	0	8.798760	0.145916	0.069266	219.181251	-353.639826	-252.179347	174.178505	353.639826	167.820653	356.188336	170.169350	182.471956	0	0	1	0	0
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	1068.364644	-420.000000	0.000000	34.000000	1115.616923	0.000000	0.000000	0.000000	0	6.437517	428.490853	216.693162	-351.146856	-254.541045	221.842671	-356.188188	-249.867863	45.002747	0.000000	-420.000000	0	8.589010	0.209749	0.048267	219.267917	-353.667522	-252.204454	174.265170	353.667522	167.795546	356.188188	170.132137	182.458955	0	0	1	0	0
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	1115.714017	-420.000000	0.000000	35.000000	1162.506058	0.000000	0.000000	0.000000	0	6.443024	428.488328	216.722140	-351.142195	-254.541670	221.813567	-356.194197	-249.882844	45.002747	0.000000	-420.000000	0	8.552778	0.036232	0.002525	219.267853	-353.668196	-252.212257	174.265107	353.668196	167.787743	356.194197	170.117156	182.458330	0	0	1	0	0
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	1162.603580	-420.000000	0.000000	36.000000	1209.239927	0.000000	0.000000	0.000000	0	6.493793	428.456510	216.537508	-351.120988	-254.615340	221.932454	-356.209017	-249.889945	45.002747	0.000000	-420.000000	0	8.793341	0.240563	0.031817	219.234981	-353.665003	-252.252643	174.232234	353.665003	167.747357	356.209017	170.110055	182.384660	0	0	1	0	0
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	1209.337022	-420.000000	0.000000	37.000000	1256.733018	0.000000	0.000000	0.000000	0	6.509004	428.437839	216.613710	-351.121501	-254.582099	221.798661	-356.186383	-249.912113	45.002747	0.000000	-420.000000	0	8.622383	0.170957	0.018671	219.206186	-353.653942	-252.247106	174.203439	353.653942	167.752894	356.186383	170.087887	182.417901	0	0	1	0	0
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	1256.830113	-420.000000	0.000000	38.000000	1303.736357	0.000000	0.000000	0.000000	0	6.346351	428.517585	216.783289	-351.078250	-254.543623	221.990750	-356.200189	-249.856923	45.002747	0.000000	-420.000000	0	8.678540	0.056157	0.079745	219.387020	-353.639219	-252.200273	174.384273	353.639219	167.799727	356.200189	170.143077	182.456377	0	0	1	0	0
baf	2	61.000000	41	3	6	8.000000	25.000000	0.217588	3.298175	1303.887346	-420.000000	0.000000	39.000000	1350.641746	0.000000	0.000000	0.000000	0	6.492349	428.423174	216.519053	-351.062257	-254.611328	221.924958	-356.192047	-249.877699	45.002747	0.000000	-420.000000	0	8.828691	0.150152	0.094411	219.222005	-353.627152	-252.244514	174.219259	353.627152	167.755486	356.192047	170.122301	182.388672	0	0	1	0	0
